avg_assists,avg_bonus,avg_bps,avg_clean_sheets,avg_creativity,avg_goals_conceded,avg_goals_scored,avg_ict_index,avg_influence,avg_minutes,avg_opponent_team,avg_own_goals,avg_penalties_missed,avg_penalties_saved,avg_red_cards,avg_saves,avg_threat,avg_total_points,avg_value,was_home,avg_yellow_cards,position,actual_points,actual_minutes
0.0,0.2,22.4,0.6,0.0,1.0,0.0,2.22,22.240000000000002,90.0,17.2,0.0,0.0,0.0,0.0,2.6,0.0,4.6,61.4,1.0,0.0,1.0,0.0,0
0.0,0.2,16.8,0.4,0.0,1.0,0.0,1.58,15.760000000000002,72.0,14.0,0.0,0.0,0.0,0.0,1.8,0.0,3.2,61.6,0.0,0.0,1.0,10.0,90
0.0,0.6,15.8,0.4,0.0,1.0,0.0,1.3599999999999999,13.559999999999999,72.0,11.0,0.0,0.0,0.0,0.0,1.4,0.0,3.6,62.0,0.0,0.0,1.0,0.0,90
0.0,0.6,15.6,0.4,0.0,1.4,0.0,1.24,12.36,72.0,9.4,0.0,0.0,0.0,0.0,1.4,0.0,3.4,62.0,1.0,0.0,1.0,9.0,90
0.0,1.0,18.8,0.6,0.0,0.8,0.0,1.48,14.719999999999999,72.0,6.2,0.0,0.0,0.0,0.0,1.6,0.0,5.0,62.0,0.0,0.0,1.0,2.0,90
0.0,1.0,21.0,0.6,0.0,1.0,0.0,1.72,17.080000000000002,90.0,6.4,0.0,0.0,0.0,0.0,1.8,0.0,5.4,62.0,1.0,0.0,1.0,2.0,90
0.0,0.0,1.0,0.0,0.44000000000000006,0.0,0.0,0.4,0.8400000000000001,7.8,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,54.6,1.0,0.0,3.0,1.0,17
0.0,0.0,1.8,0.0,2.2399999999999998,0.0,0.0,0.64,1.6800000000000002,6.6,12.6,0.0,0.0,0.0,0.0,0.0,2.6,0.4,54.4,0.0,0.0,3.0,0.0,0
0.0,0.0,1.8,0.0,2.2399999999999998,0.0,0.0,0.64,1.6800000000000002,6.6,11.6,0.0,0.0,0.0,0.0,0.0,2.6,0.4,54.2,1.0,0.0,3.0,3.0,82
0.0,0.0,3.0,0.2,6.44,0.0,0.0,1.46,2.9200000000000004,19.8,10.6,0.0,0.0,0.0,0.0,0.0,5.2,0.8,54.0,0.0,0.0,3.0,2.0,84
0.0,0.0,4.8,0.2,14.319999999999999,0.2,0.0,2.52,5.12,36.6,8.2,0.0,0.0,0.0,0.0,0.0,5.8,1.2,54.0,1.0,0.0,3.0,2.0,89
0.0,0.0,6.6,0.2,18.46,0.6,0.0,5.0,8.959999999999999,66.2,13.2,0.0,0.0,0.0,0.0,0.0,22.6,1.8,54.0,1.0,0.0,3.0,5.0,89
0.2,0.0,9.6,0.2,24.7,0.8,0.0,6.539999999999999,12.16,84.0,12.0,0.0,0.0,0.0,0.0,0.0,28.6,2.8,54.0,0.0,0.0,3.0,2.0,90
0.2,0.0,8.6,0.0,20.7,1.2,0.0,6.539999999999999,13.319999999999999,85.6,10.0,0.0,0.0,0.0,0.0,0.0,31.4,2.6,54.0,1.0,0.0,3.0,2.0,79
0.2,0.0,11.4,0.2,12.34,1.0,0.2,5.72,18.080000000000002,82.8,10.0,0.0,0.0,0.0,0.0,0.0,26.8,3.8,54.0,1.0,0.0,3.0,2.0,90
0.0,0.0,9.6,0.2,5.720000000000001,0.8,0.2,3.5,14.919999999999998,67.8,9.8,0.0,0.0,0.0,0.0,0.0,14.4,2.8,54.0,1.0,0.0,3.0,0.0,0
0.0,0.0,6.6,0.2,4.96,0.2,0.2,2.2600000000000002,10.440000000000001,34.0,11.0,0.0,0.0,0.0,0.0,0.0,7.2,2.0,54.0,1.0,0.0,3.0,0.0,0
0.0,0.0,2.6,0.0,2.66,0.2,0.0,0.96,3.5200000000000005,18.0,9.6,0.0,0.0,0.0,0.0,0.0,3.4,0.4,54.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,3.0,0.0,0
0.2,0.0,3.2,0.2,5.04,0.0,0.0,1.0,3.9200000000000004,18.0,10.2,0.0,0.0,0.0,0.0,0.0,1.0,1.2,54.0,1.0,0.0,3.0,3.0,78
0.2,0.0,5.6,0.4,7.6,0.0,0.0,2.94,8.64,33.6,11.4,0.0,0.0,0.0,0.0,0.0,13.2,1.8,54.0,0.0,0.0,3.0,2.0,90
0.2,0.0,8.2,0.4,14.220000000000002,0.8,0.0,4.2,10.72,51.6,9.8,0.0,0.0,0.0,0.0,0.0,17.0,2.2,54.0,0.0,0.0,3.0,2.0,90
0.2,0.0,10.8,0.4,20.4,1.0,0.0,5.64,13.84,69.6,7.2,0.0,0.0,0.0,0.0,0.0,22.0,2.6,54.0,1.0,0.0,3.0,1.0,12
0.0,0.8,19.0,0.4,21.22,1.0,0.4,6.74,23.84,72.0,8.8,0.0,0.0,0.0,0.0,0.0,22.2,5.0,54.0,1.0,0.0,3.0,2.0,90
0.6,1.4,25.2,0.6,17.6,0.2,0.4,7.140000000000001,31.959999999999997,66.2,8.2,0.0,0.0,0.0,0.0,0.0,21.8,7.6,54.0,1.0,0.0,3.0,2.0,68
0.6,1.0,19.2,0.4,14.86,0.6,0.2,5.4,23.64,59.4,10.0,0.0,0.0,0.0,0.0,0.0,15.4,5.8,54.4,0.0,0.0,3.0,2.0,90
0.0,0.0,7.0,0.0,2.4400000000000004,0.8,0.0,1.44,11.0,33.0,7.6,0.0,0.0,0.0,0.0,0.0,0.8,1.0,55.0,0.0,0.0,2.0,6.0,90
0.0,0.0,9.8,0.2,0.32,0.2,0.0,1.3599999999999999,13.12,36.4,9.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,55.0,1.0,0.0,2.0,2.0,90
0.0,0.0,10.2,0.2,0.27999999999999997,0.2,0.0,1.1400000000000001,10.28,36.4,8.6,0.0,0.0,0.0,0.0,0.0,0.8,2.0,55.0,0.0,0.0,2.0,0.0,0
0.0,0.0,9.6,0.2,0.18,0.2,0.0,1.1,10.08,36.2,8.4,0.0,0.0,0.0,0.0,0.0,0.8,1.8,55.0,1.0,0.0,2.0,0.0,0
0.0,0.0,9.6,0.2,0.18,0.2,0.0,1.1,10.08,36.2,10.2,0.0,0.0,0.0,0.0,0.0,0.8,1.8,55.0,0.0,0.0,2.0,0.0,0
0.0,0.2,8.2,0.2,0.08,0.2,0.0,0.9600000000000002,7.640000000000001,36.0,9.8,0.0,0.0,0.0,0.0,0.0,2.0,1.8,55.0,0.0,0.0,2.0,6.0,90
0.0,0.2,11.4,0.4,0.18,0.0,0.0,0.82,6.92,36.0,11.4,0.0,0.0,0.0,0.0,0.0,1.2,2.6,54.8,0.0,0.0,2.0,2.0,90
0.0,0.2,15.4,0.4,0.26,0.2,0.0,1.52,13.080000000000002,54.0,12.2,0.0,0.0,0.0,0.0,0.0,2.0,3.0,54.6,1.0,0.0,2.0,6.0,90
0.0,0.2,22.8,0.6,1.22,0.4,0.0,2.32,17.279999999999998,87.8,14.0,0.0,0.0,0.0,0.0,0.0,4.8,4.6,54.4,0.0,0.0,2.0,2.0,90
0.0,0.0,21.2,0.4,1.6199999999999999,0.6,0.0,2.7399999999999998,18.68,87.8,15.6,0.0,0.0,0.0,0.0,0.0,7.2,3.6,54.4,0.0,0.0,2.0,6.0,79
0.0,0.0,21.0,0.4,1.9600000000000002,0.6,0.0,2.96,20.479999999999997,85.6,13.4,0.0,0.0,0.0,0.0,0.0,7.2,3.6,54.6,1.0,0.0,2.0,8.0,90
0.0,0.4,22.4,0.6,2.04,0.4,0.0,2.58,17.4,85.6,14.2,0.0,0.0,0.0,0.0,0.0,6.4,4.8,55.0,0.0,0.0,2.0,6.0,90
0.0,0.4,22.4,0.6,2.1,0.4,0.0,2.62,16.880000000000003,85.6,12.4,0.0,0.0,0.0,0.0,0.0,7.2,4.8,55.4,1.0,0.0,2.0,0.0,0
0.0,0.4,20.0,0.6,1.2,0.2,0.0,2.0200000000000005,14.6,69.8,10.4,0.0,0.0,0.0,0.0,0.0,4.4,4.4,55.8,1.0,0.0,2.0,0.0,0
0.0,0.4,15.8,0.6,0.74,0.0,0.0,1.08,9.2,51.8,9.4,0.0,0.0,0.0,0.0,0.0,0.8,4.0,56.2,0.0,0.0,2.0,1.0,90
0.0,0.4,14.0,0.4,0.33999999999999997,0.4,0.0,0.9600000000000002,8.440000000000001,54.0,8.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,56.4,1.0,0.0,2.0,1.0,57
0.0,0.0,10.0,0.2,2.2600000000000002,0.4,0.0,1.34,10.2,47.4,7.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,56.4,0.0,0.0,2.0,1.0,57
0.0,0.0,7.2,0.0,2.2,0.4,0.0,1.3,10.680000000000001,40.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,56.4,1.0,0.0,2.0,1.0,27
0.0,0.0,8.2,0.0,2.22,0.4,0.0,1.3599999999999999,11.24,46.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,56.0,0.0,0.0,2.0,0.0,0
0.0,0.2,10.6,0.2,2.2600000000000002,0.0,0.0,1.6800000000000002,10.0,42.8,10.2,0.0,0.0,0.0,0.0,0.0,4.4,2.0,54.8,0.0,0.0,2.0,1.0,90
0.0,0.2,13.0,0.2,2.24,0.4,0.0,1.7799999999999998,11.04,49.4,10.8,0.0,0.0,0.0,0.0,0.0,4.4,2.0,54.2,0.0,0.0,2.0,2.0,90
0.0,0.2,13.6,0.2,2.2,0.6,0.0,1.7,10.4,56.0,12.4,0.0,0.0,0.0,0.0,0.0,4.4,2.2,53.6,1.0,0.0,2.0,2.0,90
0.0,0.2,15.4,0.2,2.4400000000000004,0.8,0.0,1.92,12.360000000000001,68.6,13.2,0.0,0.0,0.0,0.0,0.0,4.4,2.4,53.2,1.0,0.0,2.0,1.0,90
0.0,0.2,18.0,0.2,2.56,1.4,0.0,2.36,15.8,86.6,13.0,0.0,0.0,0.0,0.0,0.0,5.2,2.6,53.0,1.0,0.0,2.0,0.0,0
0.0,0.0,12.0,0.0,2.46,1.4,0.0,1.64,13.080000000000002,72.0,13.2,0.0,0.0,0.0,0.0,0.0,0.8,1.2,53.0,0.0,0.0,2.0,1.0,90
0.0,0.0,11.8,0.0,2.58,1.4,0.0,1.4600000000000002,10.080000000000002,72.0,13.6,0.0,0.0,0.0,0.0,0.0,2.0,1.2,53.0,0.0,0.0,2.0,0.0,0
0.0,0.0,9.0,0.0,2.56,1.2,0.0,1.3400000000000003,8.84,54.0,12.2,0.0,0.0,0.0,0.0,0.0,2.0,0.8,53.0,0.0,0.0,2.0,0.0,0
0.0,0.0,6.2,0.0,2.3,1.0,0.0,1.06,6.32,36.0,14.2,0.0,0.0,0.0,0.0,0.0,2.0,0.4,53.0,1.0,0.0,2.0,0.0,0
0.0,0.0,3.6,0.0,2.18,0.4,0.0,0.62,2.88,18.0,12.8,0.0,0.0,0.0,0.0,0.0,1.2,0.2,53.0,1.0,0.0,2.0,2.0,90
0.0,0.0,7.0,0.0,1.3,0.8,0.0,1.8199999999999998,12.24,36.0,10.2,0.0,0.0,0.0,0.0,0.0,4.6,0.6,53.0,0.0,0.0,2.0,0.0,90
0.0,0.0,10.2,0.0,1.6199999999999999,1.6,0.0,2.3600000000000003,16.919999999999998,54.0,11.8,0.0,0.0,0.0,0.0,0.0,5.0,0.6,52.4,1.0,0.0,2.0,2.0,90
0.0,0.0,13.6,0.0,1.6600000000000001,1.8,0.0,2.7600000000000002,20.84,72.0,10.4,0.0,0.0,0.0,0.0,0.0,5.0,1.0,51.8,0.0,0.0,2.0,1.0,90
0.0,0.0,15.8,0.0,1.8199999999999998,2.2,0.0,3.4799999999999995,24.44,90.0,11.2,0.0,0.0,0.0,0.0,0.0,8.4,1.2,51.2,1.0,0.0,2.0,0.0,0
0.0,0.0,11.8,0.0,0.5800000000000001,1.8,0.0,2.12,16.72,72.0,14.0,0.0,0.0,0.0,0.0,0.0,3.8,0.6,50.0,1.0,0.2,2.0,0.0,41
0.0,0.0,10.0,0.0,2.9200000000000004,1.4,0.0,2.0,13.64,62.2,13.6,0.0,0.0,0.0,0.0,0.0,3.4,0.6,50.0,1.0,0.2,2.0,5.0,90
0.0,0.0,11.0,0.2,3.0600000000000005,1.2,0.0,2.0,13.48,62.2,12.6,0.0,0.0,0.0,0.0,0.0,3.4,1.2,50.0,0.0,0.4,2.0,0.0,0
0.0,0.0,5.8,0.2,2.8400000000000003,0.4,0.0,0.82,5.36,26.2,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.2,2.0,0.0,0
0.0,0.0,4.4,0.2,0.18,0.0,0.0,0.4,3.7600000000000002,18.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.8,1.0,0.2,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,1.0,0.0,2.0,0.0,0
0.0,0.0,6.6,0.0,0.24,0.8,0.0,1.1,6.92,36.0,9.4,0.0,0.0,0.0,0.0,0.0,3.8,0.6,49.0,1.0,0.0,2.0,0.0,0
0.0,0.0,6.6,0.0,0.24,0.8,0.0,1.1,6.92,36.0,8.6,0.0,0.0,0.0,0.0,0.0,3.8,0.6,49.0,0.0,0.0,2.0,0.0,0
0.0,0.0,6.6,0.0,0.24,0.8,0.0,1.1,6.92,36.0,9.8,0.0,0.0,0.0,0.0,0.0,3.8,0.6,49.0,1.0,0.0,2.0,0.0,0
0.0,0.0,2.6,0.0,0.13999999999999999,0.6,0.0,0.7,3.12,18.0,9.0,0.0,0.0,0.0,0.0,0.0,3.8,0.2,49.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,2.0,6.0,90
0.0,0.0,4.6,0.2,0.08,0.0,0.0,0.36,2.7600000000000002,18.0,8.6,0.0,0.0,0.0,0.0,0.0,0.8,1.2,49.0,0.0,0.0,2.0,2.0,90
0.0,0.0,7.6,0.2,0.6799999999999999,0.2,0.0,0.7,5.640000000000001,36.0,7.8,0.0,0.0,0.0,0.0,0.0,0.8,1.6,49.0,1.0,0.0,2.0,0.0,90
0.0,0.0,9.8,0.2,3.4,0.6,0.0,1.42,8.72,54.0,4.8,0.0,0.0,0.0,0.0,0.0,2.2,1.6,49.0,0.0,0.2,2.0,1.0,90
0.0,0.0,13.8,0.2,3.5199999999999996,1.2,0.0,1.8800000000000001,12.76,81.0,8.0,0.0,0.0,0.0,0.0,0.0,2.6,2.0,49.0,1.0,0.2,2.0,1.0,90
0.0,0.0,12.0,0.0,3.4799999999999995,1.4,0.0,1.8399999999999999,13.080000000000002,81.0,10.4,0.0,0.0,0.0,0.0,0.0,1.8,1.0,49.0,0.0,0.4,2.0,0.0,90
0.0,0.0,11.0,0.0,3.3,1.0,0.0,1.9,12.84,63.0,8.4,0.0,0.0,0.0,0.0,0.0,2.8,0.8,48.8,1.0,0.4,2.0,2.0,90
0.0,0.0,14.6,0.0,6.08,1.4,0.0,3.3200000000000003,18.160000000000004,72.0,8.6,0.0,0.0,0.0,0.0,0.0,9.0,1.0,48.4,1.0,0.2,2.0,6.0,90
0.0,0.0,19.0,0.2,4.34,1.4,0.0,3.16,20.6,90.0,11.4,0.0,0.0,0.0,0.0,0.0,6.6,2.4,48.0,0.0,0.0,2.0,0.0,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,3.0,0.0,0
0.0,0.0,2.6,0.0,1.16,0.2,0.0,0.5599999999999999,4.4399999999999995,18.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,49.2,0.0,0.2,3.0,1.0,45
0.0,0.0,4.2,0.0,1.3199999999999998,0.8,0.0,0.6199999999999999,4.88,27.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,49.4,0.0,0.2,3.0,0.0,0
0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.38,0.32,3.0,15.6,0.0,0.0,0.0,0.0,0.0,3.2,0.2,48.2,1.0,0.0,3.0,0.0,0
0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.38,0.32,3.0,15.2,0.0,0.0,0.0,0.0,0.0,3.2,0.2,47.8,0.0,0.0,3.0,0.0,6
0.0,0.0,1.4,0.0,0.2,0.2,0.0,0.45999999999999996,1.2,4.2,15.6,0.0,0.0,0.0,0.0,0.0,3.2,0.2,47.4,1.0,0.2,3.0,0.0,0
0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.08,0.8800000000000001,1.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.0,0.2,3.0,0.0,0
0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.08,0.8800000000000001,1.2,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,1.0,0.2,3.0,0.0,0
0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.08,0.8800000000000001,1.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,0.0,0.2,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6,0.0,0.0,3.0,1.0,3
