assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,0,0,0,0,0,6,0,0,0,0,26,0,0,False,0
0,2,1,0,0,90,12,0,0,0,0,27,3,9,True,0
0,0,0,2,0,90,2,0,0,0,0,28,3,2,False,0
0,0,0,2,0,90,10,0,0,0,0,29,1,1,False,0
0,0,1,0,0,90,14,0,0,0,0,30,2,6,True,0
0,0,1,0,0,90,8,0,0,0,0,32,0,6,True,0
0,0,0,1,0,90,9,0,0,0,0,33,0,2,False,0
0,0,0,1,0,90,1,0,0,0,0,34,2,2,True,0
0,0,0,1,0,90,7,0,0,0,0,35,0,2,False,0
0,0,0,1,0,90,19,0,0,0,0,36,1,2,True,0
0,3,0,2,0,90,18,0,0,1,0,37,6,11,False,0
0,0,0,1,0,90,17,0,0,0,0,37,6,4,False,0
0,0,1,0,0,90,5,0,0,0,0,38,2,6,True,0
0,0,0,2,0,90,17,0,0,0,0,1,3,2,True,0
0,0,1,0,0,90,5,0,0,0,0,2,0,6,False,0
0,0,0,2,0,90,6,0,0,0,0,3,2,1,True,0
0,0,0,2,0,90,13,0,0,0,0,4,6,3,False,0
0,0,0,2,0,90,1,0,0,0,0,5,0,1,True,0
0,3,1,0,0,90,7,0,0,0,0,6,4,10,False,0
0,0,0,2,0,90,11,0,0,0,0,7,3,2,True,0
0,0,0,3,0,90,14,0,0,0,0,8,7,3,False,0
0,0,0,1,0,90,3,0,0,0,0,9,1,2,True,0
0,2,1,0,0,90,16,0,0,0,0,10,4,9,False,0
0,0,1,0,0,90,18,0,0,0,0,11,1,6,True,0
0,0,0,1,0,90,2,0,0,0,0,12,3,3,True,0
0,0,0,1,0,90,4,0,0,0,0,13,3,3,False,0
0,0,0,3,0,90,19,0,0,0,0,14,1,1,True,0
0,0,0,1,0,90,8,0,0,0,0,15,2,2,False,0
0,0,0,2,0,90,20,0,0,0,0,16,4,2,True,0
0,2,1,0,0,90,10,0,0,0,0,17,5,9,False,0
0,0,1,0,0,90,9,0,0,0,0,18,2,6,True,0
0,0,0,4,0,90,12,0,0,0,0,19,4,1,False,0
0,0,0,1,0,90,18,0,0,0,0,20,4,3,False,0
0,0,0,2,0,90,14,0,0,0,0,21,5,2,True,0
0,0,0,2,0,90,6,0,0,0,0,22,4,2,False,0
0,0,1,0,0,90,5,0,0,0,0,23,1,6,True,0
0,0,0,1,0,90,13,0,0,0,0,24,2,2,True,0
0,0,0,1,0,90,17,0,0,0,0,25,1,2,False,0
0,1,0,1,0,90,20,0,0,0,0,26,5,4,False,0
0,0,1,0,0,90,10,0,0,0,0,27,1,6,True,0
0,0,1,0,0,90,4,0,0,0,0,28,2,6,True,0
0,0,0,2,0,90,19,0,0,0,0,29,2,0,False,1
0,0,0,2,0,90,8,0,0,0,0,30,1,1,True,0
0,0,0,2,0,90,2,0,0,0,0,31,0,1,False,0
0,0,0,2,0,90,1,0,0,0,0,32,1,1,False,0
0,0,0,1,0,90,7,0,0,0,0,33,0,2,True,0
0,2,1,0,0,90,11,0,0,0,0,34,5,9,False,0
0,0,0,1,0,90,16,0,0,0,0,35,3,3,True,0
0,0,0,1,0,90,3,0,0,0,0,36,1,2,False,0
0,0,0,3,0,90,12,0,0,0,0,37,1,1,True,0
0,0,1,0,0,90,9,0,0,0,0,38,2,6,False,0
0,0,0,1,0,90,1,0,0,0,0,1,1,2,True,0
0,0,0,3,0,90,14,0,0,0,0,2,5,2,False,0
0,0,1,0,0,90,17,0,0,0,0,3,2,6,False,0
0,0,0,1,0,90,18,0,0,0,0,4,3,3,True,0
0,0,0,3,0,90,10,0,0,0,0,5,5,2,False,0
0,0,1,0,0,90,4,0,0,0,0,6,2,6,True,0
0,0,0,5,0,90,9,0,0,0,0,7,1,0,False,0
0,1,1,0,0,90,12,0,0,0,0,8,3,8,True,0
0,0,0,1,0,90,6,0,0,0,0,9,6,4,False,0
0,0,0,1,0,90,20,0,0,0,0,10,4,3,True,0
0,0,0,2,0,90,19,0,0,0,0,11,4,2,False,0
0,0,0,1,0,90,3,0,0,0,0,12,2,2,True,0
0,0,0,2,0,90,2,0,0,0,0,13,6,3,False,0
0,1,0,2,0,90,11,0,0,0,0,14,7,4,True,0
0,2,1,0,0,90,15,0,0,0,0,15,6,10,False,0
0,0,0,1,0,90,16,0,0,0,0,16,3,3,True,0
0,0,0,1,0,90,5,0,0,0,0,17,3,3,False,0
0,1,1,0,0,90,7,0,0,0,0,18,4,8,True,0
0,0,0,4,0,90,12,0,0,0,0,19,6,2,False,0
0,0,0,2,0,90,8,0,0,0,0,20,7,3,True,0
0,0,0,3,0,90,9,0,0,0,0,21,6,3,True,0
0,0,0,1,0,90,20,0,0,0,0,22,2,2,False,0
0,1,1,0,0,90,6,0,0,0,0,23,3,8,True,0
0,0,0,2,0,90,8,0,0,0,0,24,6,3,False,0
0,0,1,0,0,90,14,0,0,0,0,25,4,7,True,0
0,0,0,4,0,90,1,0,0,0,0,26,3,1,False,0
0,0,0,1,0,90,7,0,0,0,0,27,8,4,False,0
0,0,1,0,0,90,5,0,0,0,0,28,1,6,True,0
0,1,1,0,0,90,16,0,0,0,0,29,3,8,False,0
