assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,0,0,0,0,0,11,0,0,0,0,1,0,0,True,0
0,0,0,0,0,0,20,0,0,0,0,2,0,0,False,0
0,0,0,0,0,0,5,0,0,0,0,3,0,0,False,0
0,0,0,0,0,0,19,0,0,0,0,4,0,0,True,0
0,0,0,0,0,0,10,0,0,0,0,5,0,0,False,0
0,0,0,0,0,0,6,0,0,0,0,6,0,0,True,0
0,0,0,0,0,0,18,0,0,0,0,7,0,0,False,0
0,0,0,0,0,0,7,0,0,0,0,8,0,0,True,0
0,0,0,0,0,0,17,0,0,0,0,9,0,0,True,0
0,0,0,0,0,0,12,0,0,0,0,10,0,0,False,0
0,0,0,0,0,15,15,0,0,0,0,11,0,1,True,0
0,0,0,0,0,0,14,0,0,0,0,12,0,0,False,0
0,0,0,1,0,10,1,0,0,0,0,13,0,1,False,0
0,0,0,0,0,0,9,0,0,0,0,14,0,0,True,0
0,0,0,0,0,0,3,0,0,0,0,15,0,0,False,0
0,0,0,0,0,0,8,0,0,0,0,16,0,0,True,0
0,0,0,0,0,0,13,0,0,0,0,17,0,0,True,0
0,0,0,0,0,0,4,0,0,0,0,18,0,0,False,0
0,0,0,0,0,0,16,0,0,0,0,19,0,0,False,0
0,0,0,0,0,0,1,0,0,0,0,20,0,0,True,0
0,0,0,0,0,0,7,0,0,0,0,21,0,0,False,0
0,0,0,0,0,0,18,0,0,0,0,22,0,0,True,0
0,0,0,0,0,0,5,0,0,0,0,23,0,0,True,0
0,0,0,0,0,0,6,0,0,0,0,24,0,0,False,0
0,0,0,0,0,0,10,0,0,0,0,25,0,0,True,0
0,0,0,0,0,12,19,0,0,0,0,26,0,1,False,0
0,0,0,0,0,0,11,0,0,0,0,27,0,0,False,0
0,0,0,0,0,6,20,0,0,0,0,28,0,1,True,0
0,0,0,0,0,0,16,0,0,0,0,29,0,0,True,0
0,0,0,0,0,0,13,0,0,0,0,30,0,0,False,0
0,0,0,0,0,0,9,0,0,0,0,31,0,0,False,0
0,0,0,0,0,14,4,0,0,0,0,32,0,1,True,0
0,0,0,1,0,14,17,0,0,0,0,33,0,1,False,0
0,0,0,0,0,7,12,0,0,0,0,34,0,1,True,0
0,0,0,0,0,9,15,0,0,0,0,35,0,1,False,0
0,0,0,1,0,57,14,1,0,0,0,36,0,-1,True,0
0,0,1,0,0,65,3,0,0,0,0,37,0,2,True,0
1,0,0,1,0,61,8,0,0,0,0,38,0,5,False,00,0,0,0,0,0,19,0,0,0,0,1,0,0,False,0
0,0,0,1,0,12,18,0,0,0,0,2,0,1,True,0
0,0,0,1,0,1,11,0,0,0,0,3,0,1,True,0
0,0,0,0,0,19,1,0,0,0,0,4,0,1,False,0
0,0,0,0,0,0,3,0,0,0,0,5,0,0,True,0
0,0,0,0,0,7,7,0,0,0,0,6,0,1,False,0
0,0,0,0,0,0,9,0,0,0,0,7,0,0,True,0
0,0,0,0,0,7,17,0,0,0,0,8,0,1,False,0
0,0,1,0,0,61,15,0,0,0,0,9,0,2,False,0
0,0,0,0,0,0,5,0,0,0,0,10,0,0,True,0
0,0,0,0,0,0,13,0,0,0,0,11,0,0,False,0
0,0,0,0,0,0,8,0,0,0,0,12,0,0,True,0
0,0,0,0,0,0,16,0,0,0,0,13,0,0,False,0
0,0,0,0,0,0,4,0,0,0,0,14,0,0,True,0
0,0,0,0,0,0,14,0,0,0,0,15,0,0,True,0
0,0,0,0,0,0,6,0,0,0,0,16,0,0,False,0
0,0,0,0,0,0,12,0,0,0,0,17,0,0,False,0
0,0,0,0,0,0,10,0,0,0,0,18,0,0,True,0
0,0,0,2,0,18,11,0,0,0,0,19,0,1,False,0
0,0,0,0,0,0,20,0,0,0,0,20,0,0,True,0
0,0,0,0,0,5,7,0,0,0,0,21,0,1,True,0
0,0,0,0,0,24,3,0,0,0,0,22,0,1,False,0
0,0,0,0,0,27,1,0,0,0,0,23,0,1,True,0
0,0,0,0,0,0,20,0,0,0,0,24,0,0,False,0
0,0,0,0,0,1,5,0,0,0,0,25,0,1,False,0
0,3,0,0,1,31,15,0,0,0,0,26,0,8,True,0
0,0,0,2,0,25,8,0,0,0,0,27,0,0,False,1
0,0,0,0,0,27,13,0,0,0,0,28,0,1,True,0
0,0,0,1,0,1,9,0,0,0,0,29,0,1,False,0
0,0,0,2,0,66,17,0,0,0,0,30,0,2,True,0
0,0,0,0,0,33,19,0,0,0,0,31,0,1,True,0
0,0,0,0,0,0,18,0,0,0,0,32,0,0,False,0
0,0,0,1,1,28,6,0,0,0,0,33,0,5,True,0
0,0,0,2,0,32,10,0,0,0,0,34,0,1,False,0
0,0,0,1,0,34,12,0,0,0,0,34,0,1,True,0
0,0,0,2,0,63,14,0,0,0,0,36,0,2,False,0
0,0,0,0,0,1,16,0,0,0,0,37,0,1,True,0
0,0,0,1,0,58,4,0,0,0,0,38,0,1,False,00,0,0,0,0,1,5,0,0,0,0,1,0,1,True,0
0,0,0,0,0,0,19,0,0,0,0,2,0,0,False,0
0,0,0,0,0,1,8,0,0,0,0,3,0,1,True,0
0,0,0,1,0,10,6,0,0,0,0,4,0,1,False,0
0,0,0,2,0,5,11,0,0,0,0,5,0,1,True,0
0,0,0,0,0,0,4,0,0,0,0,6,0,0,False,0
0,0,0,0,0,0,7,0,0,0,0,7,0,0,True,0
0,0,0,0,0,0,18,0,0,0,0,8,0,0,False,0
0,0,0,0,0,0,16,0,0,0,0,9,0,0,True,0
