assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,0,0,2,0,90,11,0,0,0,0,1,3,2,True,0
0,0,0,2,0,90,9,0,0,0,0,2,2,1,False,0
0,0,1,0,0,90,18,0,0,0,0,3,0,6,False,0
0,0,0,1,0,90,19,0,0,0,0,4,2,2,True,0
0,0,0,2,0,90,2,0,0,0,0,5,1,1,False,0
0,2,1,0,0,90,13,0,0,0,0,6,5,9,True,0
0,0,0,2,0,90,1,0,0,0,0,7,6,3,False,0
0,0,0,1,0,90,7,0,0,0,0,8,5,3,True,0
0,0,1,0,0,90,20,0,0,0,0,9,2,6,False,0
0,0,0,1,0,90,14,0,0,0,0,10,0,2,True,0
0,0,1,0,0,90,16,0,0,0,0,11,2,6,False,0
0,0,0,2,0,90,15,0,0,0,0,12,4,2,True,0
0,0,0,1,0,90,12,0,0,0,0,13,4,3,False,0
0,2,1,0,0,90,6,0,0,0,0,14,4,9,True,0
0,0,0,5,0,90,10,0,0,0,0,15,2,0,True,0
0,0,0,2,0,90,8,0,0,0,0,16,4,2,False,0
0,0,0,2,0,90,17,0,0,0,0,17,5,2,False,0
0,3,1,0,0,90,4,0,0,0,0,18,6,11,True,0
0,0,1,0,0,90,18,0,0,0,0,19,1,6,True,0
0,0,0,2,0,90,5,0,0,0,0,20,5,2,False,0
0,0,1,0,0,90,13,0,0,0,0,21,2,6,False,0
0,0,0,2,0,90,2,0,0,0,0,22,6,3,True,0
0,0,0,2,0,90,19,0,0,0,0,23,2,1,False,0
0,0,0,4,0,90,5,0,0,0,0,24,6,2,True,0
0,0,0,1,0,90,14,0,0,0,0,25,2,2,False,0
0,0,0,1,0,90,20,0,0,0,0,26,0,2,True,0
0,1,0,1,0,90,15,0,0,1,0,27,1,8,False,0
0,0,0,1,0,90,16,0,0,0,0,28,2,2,True,0
0,0,0,1,0,90,1,0,0,0,0,29,6,4,True,0
0,1,0,2,0,90,7,0,0,1,0,30,2,7,False,0
0,0,0,2,0,90,9,0,0,0,0,32,2,1,True,0
0,0,0,1,0,90,8,0,0,0,0,33,4,3,True,0
0,0,0,3,0,90,6,0,0,0,0,34,4,2,False,0
0,0,0,1,0,90,17,0,0,0,0,34,5,3,True,0
0,3,1,0,0,90,4,0,0,0,0,36,4,10,False,0
0,1,1,0,0,90,12,0,0,0,0,37,3,8,True,0
0,0,0,3,0,90,11,0,0,0,0,37,4,2,False,0
0,0,0,4,0,90,10,0,0,0,0,38,6,2,False,00,0,0,2,0,90,18,0,0,0,0,1,3,2,False,0
0,0,0,2,0,90,14,0,0,0,0,2,1,1,True,0
0,0,0,1,0,90,12,0,0,0,0,3,6,4,False,0
0,0,0,2,0,90,9,0,0,0,0,4,3,2,True,0
0,0,0,2,0,90,16,0,0,0,0,5,2,1,False,0
0,0,0,2,0,90,17,0,0,0,0,6,5,2,True,0
0,0,0,2,0,90,13,0,0,0,0,7,6,3,False,0
0,2,1,0,0,90,19,0,0,0,0,8,4,9,True,0
0,3,1,0,0,90,15,0,0,0,0,9,6,11,False,0
0,2,1,0,0,90,20,0,0,0,0,10,7,10,True,0
0,0,0,3,0,90,8,0,0,0,0,11,0,1,False,0
0,0,0,2,0,90,5,0,0,0,0,12,3,2,False,0
0,0,0,1,0,90,11,0,0,0,0,13,2,2,True,0
0,0,0,1,0,90,10,0,0,0,0,14,1,2,False,0
0,0,0,1,0,90,7,0,0,0,0,15,3,3,True,0
0,0,0,1,0,90,4,0,0,0,0,16,3,3,False,0
0,0,0,2,0,90,6,0,0,0,0,17,1,1,True,0
0,0,0,2,0,90,2,0,0,0,0,18,1,1,False,0
0,0,0,1,0,90,1,0,0,0,0,19,3,3,True,0
0,0,0,0,0,0,8,0,0,0,0,20,0,0,True,0
0,0,0,0,0,0,19,0,0,0,0,21,0,0,False,0
0,0,0,0,0,0,12,0,0,0,0,22,0,0,True,0
0,0,0,0,0,0,14,0,0,0,0,23,0,0,False,0
0,0,0,4,0,90,9,0,0,0,0,24,3,1,False,0
0,0,1,0,0,90,18,0,0,0,0,25,0,6,True,0
0,0,0,3,0,90,4,0,0,0,0,26,2,0,True,1
0,0,0,2,0,90,11,0,0,0,0,28,1,1,False,0
0,2,1,0,0,90,10,0,0,0,0,29,4,9,True,0
0,0,0,1,0,90,7,0,0,0,0,30,2,1,False,1
0,0,0,1,0,90,16,0,0,0,0,32,1,2,True,0
0,0,0,3,0,90,6,0,0,0,0,32,1,1,False,0
0,0,0,5,0,90,2,0,0,0,0,34,2,0,True,0
0,0,0,2,0,90,5,0,0,0,0,34,1,1,True,0
0,2,1,0,0,90,20,0,0,0,0,35,5,9,False,0
0,0,0,1,0,90,17,0,0,0,0,35,4,3,False,0
0,0,0,1,0,90,15,0,0,0,0,36,0,2,True,0
0,0,0,1,0,90,1,0,0,0,0,37,6,4,False,0
0,0,0,4,0,90,13,0,0,0,0,38,5,1,True,00,2,1,0,0,90,18,0,0,0,0,1,3,9,False,0
0,0,0,1,0,90,19,0,0,0,0,2,2,2,True,0
0,0,0,2,0,90,16,0,0,0,0,3,2,1,True,0
0,0,0,4,0,90,11,0,0,0,0,4,2,0,False,0
0,0,0,1,0,90,5,0,0,0,0,5,0,2,True,0
0,3,1,0,0,90,13,0,0,0,0,6,4,10,False,0
0,1,0,2,0,90,6,0,0,0,0,7,8,4,False,0
0,0,1,0,0,90,17,0,0,0,0,8,3,7,True,0
0,0,0,2,0,90,2,0,0,0,0,9,6,3,False,0
0,2,0,2,0,90,8,0,0,0,0,10,5,4,True,0
0,0,1,0,0,90,14,0,0,0,0,11,0,6,True,0
0,3,0,3,0,90,12,0,0,0,0,12,9,7,False,0
0,0,0,2,0,90,9,0,0,0,0,13,7,3,True,0
0,0,0,2,0,90,10,0,0,0,0,14,5,2,False,0
0,0,0,1,0,90,1,0,0,0,0,15,4,3,False,0
0,0,0,2,0,90,20,0,0,0,0,16,3,2,True,0
0,0,0,1,0,90,7,0,0,0,0,17,3,3,False,0
0,0,0,1,0,90,15,0,0,0,0,18,1,2,True,0
0,0,0,2,0,90,17,0,0,0,0,19,3,2,False,0
0,0,1,0,0,90,3,0,0,0,0,20,2,6,True,0
0,0,0,1,0,90,6,0,0,0,0,21,3,3,True,0
0,0,0,1,0,90,8,0,0,0,0,22,5,3,False,0
0,0,0,1,0,90,2,0,0,0,0,23,2,2,True,0
0,0,0,3,0,90,3,0,0,0,0,24,1,1,False,0
0,0,0,3,0,90,19,0,0,0,0,25,3,2,False,0
0,0,0,1,0,90,18,0,0,0,0,26,1,2,True,0
0,0,0,1,0,90,15,0,0,0,0,27,2,2,False,0
0,0,0,1,0,90,7,0,0,0,0,28,2,2,True,0
0,1,1,0,0,90,20,0,0,0,0,29,1,7,False,0
