assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
1,2,0,1,1,55,13,0,0,0,0,37,0,11,True,0
0,0,0,1,0,90,12,0,0,0,0,38,0,2,False,00,3,1,0,2,86,3,0,0,0,0,1,0,16,True,0
0,0,0,1,0,90,4,0,0,0,0,2,0,2,False,0
0,2,0,1,1,90,7,0,0,0,0,3,0,8,True,1
0,0,0,1,0,90,17,0,0,0,0,4,0,2,True,0
0,0,0,2,0,90,14,0,0,0,0,5,0,2,True,0
0,0,0,1,0,89,9,0,0,0,0,6,0,2,False,0
0,0,0,2,0,90,1,0,0,0,0,7,0,2,False,0
0,0,0,4,0,73,2,0,0,0,0,8,0,2,True,0
0,0,1,0,1,90,20,0,0,0,0,9,0,8,False,0
0,3,1,0,1,90,10,0,0,0,0,10,0,11,True,0
0,0,0,1,0,90,15,0,0,0,0,11,0,2,False,0
0,0,0,1,0,67,16,0,0,0,0,12,0,2,False,0
0,0,0,3,0,90,12,0,0,0,0,13,0,2,True,0
0,0,0,2,0,54,11,0,0,0,0,14,0,1,False,0
0,0,0,2,0,90,13,0,0,0,0,15,0,2,True,0
2,0,0,2,0,90,8,0,0,0,0,16,0,8,False,0
0,0,0,2,0,90,5,0,0,0,0,17,0,2,True,0
2,3,1,0,0,90,19,0,0,0,0,18,0,12,False,0
0,2,0,2,1,90,6,0,0,0,0,19,0,9,True,0
0,0,0,1,0,90,15,0,0,0,0,20,0,2,True,0
0,0,0,3,0,90,2,0,0,0,0,21,0,2,False,0
0,0,0,1,0,90,7,0,0,0,0,22,0,1,False,1
0,0,1,0,0,90,4,0,0,0,0,23,0,3,True,0
