assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,0,0,3,0,68,7,0,0,0,0,18,0,2,True,0
0,0,0,2,0,90,11,0,0,0,0,19,0,2,False,0
1,1,0,1,0,90,16,0,0,0,0,20,0,6,False,0
1,0,0,1,0,90,12,0,0,0,0,21,0,5,True,0
1,0,1,0,0,90,20,0,0,0,0,22,0,6,True,0
0,2,1,0,1,90,10,0,0,0,0,23,0,10,False,0
0,0,0,2,0,90,15,0,0,0,0,24,0,1,False,1
2,2,0,1,0,90,1,0,0,0,0,25,0,10,True,0
0,0,0,0,0,31,8,0,0,0,0,25,0,1,False,0
1,2,1,0,2,90,6,0,0,0,0,26,0,18,True,0
0,0,0,0,0,35,19,0,0,0,0,28,0,1,True,0
0,0,1,0,0,90,2,0,0,0,0,29,0,3,False,0
0,3,1,0,3,64,18,0,0,0,0,30,0,21,True,0
0,0,1,0,0,87,9,0,0,0,0,32,0,3,False,0
0,0,0,0,0,0,5,0,0,0,0,32,0,0,True,0
0,2,0,1,2,90,7,0,0,0,0,34,0,14,False,0
0,0,1,0,0,90,17,0,0,0,0,35,0,2,True,1
1,0,1,0,0,90,14,0,0,0,0,35,0,6,False,0
0,0,1,0,0,90,4,0,0,0,0,36,0,3,False,0
0,0,1,0,0,90,11,0,0,0,0,37,0,3,True,0
1,0,0,1,0,90,3,0,0,0,0,38,0,5,False,00,3,1,0,3,90,19,0,0,0,0,1,0,20,False,1
0,0,0,2,1,90,17,0,0,0,0,2,0,6,True,1
0,1,0,1,1,90,3,0,0,0,0,3,0,8,False,0
0,0,1,0,0,90,4,0,0,0,0,4,0,3,True,0
0,0,0,3,0,90,14,0,0,0,0,5,0,2,False,0
0,0,0,0,0,0,18,0,0,0,0,6,0,0,True,0
0,0,0,1,1,85,8,0,0,0,0,7,0,7,False,0
0,0,0,2,0,90,20,0,0,0,0,8,0,2,True,0
1,0,1,0,0,90,7,0,0,0,0,9,0,5,False,1
0,3,1,0,1,75,2,0,0,0,0,10,0,11,True,0
0,0,0,1,0,90,16,0,0,0,0,11,0,1,True,1
0,0,0,3,0,90,10,0,0,0,0,12,0,2,False,0
0,0,0,1,0,90,6,0,0,0,0,13,0,2,True,0
0,0,0,2,1,90,13,0,0,0,0,14,0,7,False,0
0,0,1,0,0,71,5,0,0,0,0,15,0,3,False,0
0,0,0,2,0,90,12,0,0,0,0,16,0,2,True,0
0,2,1,0,1,90,1,0,0,0,0,17,0,10,False,0
1,0,0,1,0,88,9,0,0,0,0,18,0,5,True,0
0,0,0,3,2,90,20,0,1,0,0,19,0,10,False,0
0,0,1,0,0,87,15,0,0,0,0,20,0,3,True,0
0,0,0,0,0,1,8,0,0,0,0,21,0,1,True,0
0,0,0,0,0,0,2,0,0,0,0,22,0,0,False,0
0,0,0,1,0,88,7,0,0,0,0,23,0,2,True,0
0,0,1,0,0,90,15,0,0,0,0,24,0,3,False,0
