assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
1,0,0,1,0,90,9,0,0,0,0,18,0,4,True,1
1,0,0,1,0,66,20,0,0,0,0,19,0,5,False,0
1,3,1,0,1,90,15,0,0,0,0,20,0,14,True,0
0,0,0,1,0,90,8,0,0,0,0,21,0,2,True,0
2,0,1,0,0,62,2,0,0,0,0,22,0,9,False,0
0,0,0,2,0,90,7,0,0,0,0,23,0,2,True,0
1,1,1,0,0,90,15,0,0,0,0,24,0,7,False,0
0,0,0,2,0,90,17,0,0,0,0,25,0,2,False,0
1,3,1,0,1,78,19,0,0,0,0,26,0,14,True,0
0,0,1,0,0,90,9,0,0,0,0,27,0,3,False,0
0,0,0,0,0,0,12,0,0,0,0,29,0,0,False,0
