assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,0,0,1,0,16,16,0,0,0,0,1,0,1,True,0
0,0,0,0,0,35,9,0,0,0,0,2,0,1,True,0
0,0,0,1,0,34,4,0,0,0,0,3,0,1,False,0
0,0,1,0,0,75,7,0,0,0,0,4,0,3,True,0
0,0,0,1,0,34,8,0,0,0,0,5,0,1,False,0
0,0,1,0,0,90,18,0,0,0,0,6,0,3,True,0
0,0,0,1,0,90,1,0,0,0,0,7,0,2,True,0
0,0,0,3,0,69,13,0,0,0,0,8,0,2,False,0
1,0,0,1,0,90,6,0,0,0,0,9,0,5,True,0
0,0,1,0,0,84,11,0,0,0,0,10,0,3,False,0
1,3,0,2,1,90,5,0,0,0,0,11,0,13,True,0
0,0,0,4,0,78,19,0,0,0,0,12,0,2,False,0
0,0,0,1,0,42,10,0,0,0,0,13,0,1,True,0
0,0,0,0,0,0,14,0,0,0,0,14,0,0,False,0
0,0,0,0,0,0,2,0,0,0,0,15,0,0,True,0
0,0,0,0,0,0,20,0,0,0,0,16,0,0,False,0
0,0,0,0,0,0,17,0,0,0,0,17,0,0,False,0
0,0,0,0,0,14,12,0,0,0,0,18,0,1,True,0
0,0,0,1,0,23,15,0,0,0,0,19,0,1,True,0
0,0,0,1,0,58,10,0,0,0,0,20,0,1,False,0
0,0,0,0,0,0,13,0,0,0,0,21,0,0,True,0
0,0,0,0,0,0,1,0,0,0,0,22,0,0,False,0
0,0,0,0,0,0,8,0,0,0,0,23,0,0,True,0
0,0,0,0,0,0,18,0,0,0,0,24,0,0,False,0
0,0,0,0,0,0,4,0,0,0,0,25,0,0,True,0
0,0,0,0,0,0,7,0,0,0,0,26,0,0,False,0
0,0,0,0,0,0,16,0,0,0,0,27,0,0,False,0
0,0,0,0,0,0,9,0,0,0,0,28,0,0,False,0
0,0,0,0,0,0,15,0,0,0,0,29,0,0,False,0
0,0,0,0,0,0,17,0,0,0,0,30,0,0,True,0
0,0,0,0,0,0,14,0,0,0,0,31,0,0,True,0
0,0,0,0,0,0,12,0,0,0,0,32,0,0,False,0
0,0,0,0,0,0,6,0,0,0,0,33,0,0,False,0
0,0,0,0,0,29,11,0,0,0,0,34,0,1,True,0
0,0,0,0,0,0,5,0,0,0,0,35,0,0,False,0
0,0,0,0,0,8,19,0,0,0,0,36,0,1,True,0
1,0,0,1,0,16,2,0,0,0,0,37,0,4,False,0
0,0,0,1,0,24,20,0,0,0,0,38,0,0,True,1
0,0,0,1,0,74,5,0,0,0,0,1,0,2,False,0
0,0,0,1,0,78,19,0,0,0,0,2,0,2,True,0
0,0,0,1,0,56,17,0,0,0,0,3,0,1,False,0
0,0,1,0,0,90,6,0,0,0,0,4,0,3,True,0
0,0,0,1,0,59,10,0,0,0,0,5,0,1,False,0
0,0,0,0,0,13,8,0,0,0,0,6,0,1,True,0
0,0,0,0,0,0,7,0,0,0,0,7,0,0,False,0
1,0,0,0,0,45,20,0,0,0,0,8,0,4,True,0
0,0,0,2,0,19,11,0,0,0,0,9,0,1,False,0
1,0,1,0,0,90,13,0,0,0,0,10,0,5,True,1
1,0,1,0,0,90,14,0,0,0,0,11,0,6,False,0
0,0,1,0,0,90,16,0,0,0,0,12,0,3,True,0
0,0,0,1,0,90,1,0,0,0,0,13,0,2,True,0
1,0,0,1,0,90,2,0,0,0,0,14,0,5,False,0
0,0,0,1,0,90,9,0,0,0,0,15,0,2,False,0
1,0,1,0,0,90,18,0,0,0,0,16,0,6,True,0
0,0,1,0,0,90,15,0,0,0,0,17,0,3,True,0
0,0,1,0,0,90,3,0,0,0,0,18,0,3,False,0
0,0,0,3,0,90,17,0,0,0,0,19,0,2,True,0
0,0,0,2,0,90,12,0,0,0,0,20,0,1,False,1
0,0,1,0,0,90,8,0,0,0,0,21,0,3,False,0
0,1,0,2,1,90,10,0,0,0,0,22,0,8,True,0
0,0,0,1,0,84,6,0,0,0,0,23,0,2,False,0
0,0,0,1,0,90,12,0,0,0,0,24,0,2,True,0
0,0,0,1,0,82,13,0,0,0,0,25,0,2,False,0
0,3,0,1,1,90,11,0,0,0,0,26,0,10,True,0
0,0,0,1,0,84,16,0,0,0,0,27,0,2,False,0
0,0,0,1,0,90,14,0,0,0,0,28,0,2,True,0
1,0,0,1,0,90,7,0,0,0,0,29,0,5,True,0
1,0,1,0,0,90,20,0,0,0,0,30,0,6,False,0
0,0,0,0,0,0,19,0,0,0,0,32,0,0,False,0
0,0,0,0,0,0,18,0,0,0,0,33,0,0,False,0
1,1,0,1,0,90,9,0,0,0,0,34,0,6,True,0
1,2,0,2,0,90,5,0,0,0,0,34,0,7,True,0
0,0,0,1,0,90,15,0,0,0,0,35,0,2,False,0
0,0,1,0,0,90,3,0,0,0,0,36,0,3,True,0
0,0,0,5,0,88,1,0,0,0,0,37,0,2,False,0
0,0,0,1,0,79,2,0,0,0,0,38,0,2,True,0
0,0,1,0,0,86,16,0,0,0,0,1,0,3,False,0
1,0,0,3,0,90,18,0,0,0,0,2,0,5,True,0
0,0,0,1,0,18,9,0,0,0,0,3,0,1,False,0
0,0,0,0,0,0,14,0,0,0,0,4,0,0,True,0
0,0,0,1,0,90,20,0,0,0,0,5,0,1,False,1
2,0,1,0,0,90,2,0,0,0,0,6,0,9,True,0
1,3,0,1,1,90,5,0,0,0,0,7,0,13,False,0
1,2,0,1,0,90,10,0,0,0,0,8,0,7,True,0
0,0,0,5,0,90,13,0,0,0,0,9,0,2,False,0
0,0,0,4,0,90,6,0,0,0,0,10,0,1,True,1
0,0,0,4,1,90,19,0,0,0,0,11,0,7,False,0
0,0,1,0,0,64,11,0,0,0,0,12,0,3,False,0
0,0,0,0,0,0,15,0,0,0,0,13,0,0,True,0
0,0,0,2,0,90,7,0,0,0,0,14,0,2,False,0
0,0,0,3,0,90,12,0,0,0,0,15,0,2,True,0
0,0,1,0,0,71,3,0,0,0,0,16,0,3,True,0
0,0,0,0,0,0,17,0,0,0,0,17,0,0,False,0
0,0,0,0,0,0,1,0,0,0,0,18,0,0,False,0
0,0,0,2,0,27,8,0,0,0,0,19,0,1,True,0
0,0,1,0,0,90,19,0,0,0,0,20,0,3,True,0
0,0,0,1,0,90,10,0,0,0,0,21,0,2,False,0
0,0,0,0,0,0,9,0,0,0,0,22,0,0,True,0
0,0,0,0,0,0,18,0,0,0,0,23,0,0,False,0
0,0,0,2,0,12,14,0,0,0,0,24,0,1,False,0
0,0,0,0,0,32,16,0,0,0,0,25,0,1,True,0
0,0,0,0,0,0,3,0,0,0,0,26,0,0,False,0
1,0,0,0,0,10,17,0,0,0,0,27,0,4,True,0
0,0,0,2,0,90,15,0,0,0,0,28,0,2,False,0
0,0,0,2,0,45,7,0,0,0,0,29,0,1,True,0
0,1,0,1,1,11,12,0,0,0,0,30,0,7,False,0
0,0,0,1,0,78,11,0,0,0,0,31,0,2,True,0
0,0,0,0,0,3,20,0,0,0,0,32,0,1,True,0
0,0,0,0,0,8,2,0,0,0,0,33,0,1,False,0
0,0,0,0,0,0,5,0,0,0,0,34,0,0,True,0
0,0,0,0,0,0,6,0,0,0,0,35,0,0,False,0
0,0,0,0,0,14,13,0,0,0,0,36,0,1,True,0
0,0,0,2,0,68,8,0,0,0,0,37,0,2,False,0
1,0,0,1,0,26,1,0,0,0,0,38,0,4,True,0
0,1,1,0,1,90,16,0,0,0,0,1,0,9,True,0
0,0,0,2,0,71,1,0,0,0,0,2,0,2,False,0
0,0,1,0,0,65,20,0,0,0,0,3,0,3,False,0
0,0,0,0,0,0,10,0,0,0,0,4,0,0,True,0
0,0,0,0,0,0,4,0,0,0,0,5,0,0,False,0
0,0,0,0,0,0,14,0,0,0,0,6,0,0,True,0
0,0,0,0,0,0,2,0,0,0,0,7,0,0,False,0
0,0,1,0,0,83,8,0,0,0,0,8,0,3,True,0
0,0,0,0,0,0,9,0,0,0,0,9,0,0,False,0
0,0,0,0,0,0,6,0,0,0,0,10,0,0,True,0
0,0,0,0,0,0,15,0,0,0,0,11,0,0,False,0
0,0,0,0,0,0,19,0,0,0,0,12,0,0,True,0
0,0,0,0,0,0,18,0,0,0,0,13,0,0,False,0
0,0,0,0,0,0,7,0,0,0,0,14,0,0,True,0
0,0,0,0,0,0,11,0,0,0,0,15,0,0,True,0
0,0,0,0,0,0,17,0,0,0,0,16,0,0,False,0
0,0,0,0,0,0,13,0,0,0,0,17,0,0,True,0
0,0,0,0,0,0,3,0,0,0,0,18,0,0,False,0
0,0,0,1,0,22,8,0,0,0,0,19,0,1,False,0
0,0,0,1,0,22,12,0,0,0,0,20,0,1,True,0
0,0,0,0,0,45,2,0,0,0,0,21,0,1,True,0
0,0,0,0,0,0,6,0,0,0,0,22,0,0,False,0
0,0,0,0,0,0,9,0,0,0,0,23,0,0,True,0
0,0,0,0,0,0,12,0,0,0,0,24,0,0,False,0
0,0,0,0,0,0,1,0,0,0,0,25,0,0,True,0
0,0,0,0,0,0,16,0,0,0,0,26,0,0,False,0
0,0,0,0,0,0,3,0,0,0,0,27,0,0,True,0
0,0,0,0,0,0,13,0,0,0,0,28,0,0,False,0
0,0,0,0,0,0,17,0,0,0,0,29,0,0,True,0
