assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,1,1,0,0,90,3,0,0,0,0,1,3,8,False,0
0,0,0,2,0,90,7,0,0,0,0,2,2,1,True,0
0,3,0,2,0,90,8,0,0,1,0,3,4,10,False,0
0,0,0,2,0,90,4,0,0,0,0,4,5,2,True,0
0,0,0,1,0,90,13,0,0,0,0,5,5,3,False,0
0,0,0,3,0,90,10,0,0,0,0,6,1,1,True,0
0,0,0,2,0,90,9,0,0,0,0,7,5,2,True,0
0,0,0,3,0,90,1,0,0,0,0,8,3,2,False,0
0,0,1,0,0,90,18,0,0,0,0,9,2,6,True,0
0,0,0,3,0,90,14,0,0,0,0,10,2,1,False,0
0,0,0,3,0,90,11,0,0,0,0,11,0,1,True,0
0,1,0,1,0,90,6,0,0,0,0,12,5,4,False,0
0,0,0,4,0,90,5,0,0,0,0,13,1,0,True,0
0,0,0,5,0,90,17,0,0,0,0,14,10,2,False,1
0,0,1,0,0,90,15,0,0,0,0,15,2,6,True,0
0,0,0,3,0,90,19,0,0,0,0,16,1,1,False,0
0,0,0,3,0,90,12,0,0,0,0,17,1,1,False,0
0,0,0,4,0,90,20,0,0,0,0,18,3,1,True,0
0,0,0,3,0,90,2,0,0,0,0,19,4,2,True,0
0,0,0,1,0,90,5,0,0,0,0,20,2,2,False,0
0,0,0,4,0,90,1,0,0,0,0,21,4,1,True,0
0,0,0,2,0,90,9,0,0,0,0,22,3,2,False,0
0,0,0,1,0,90,13,0,0,0,0,23,1,2,True,0
0,0,0,2,0,90,10,0,0,0,0,24,3,2,False,0
0,0,1,0,0,90,8,0,0,0,0,25,1,6,True,0
0,0,0,3,0,90,4,0,0,0,0,26,2,1,False,0
0,0,0,2,0,90,3,0,0,0,0,27,2,1,True,0
0,0,0,2,0,90,7,0,0,0,0,28,4,2,False,0
0,0,0,2,0,90,2,0,0,0,0,29,5,2,False,0
0,0,1,0,0,90,12,0,0,0,0,30,1,6,True,0
0,0,0,3,0,90,17,0,0,0,0,31,5,2,True,0
0,0,0,1,0,90,20,0,0,0,0,32,5,3,False,0
0,0,0,1,0,90,18,0,0,0,0,33,6,4,False,0
