assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,0,0,1,0,90,6,0,0,0,0,1,0,2,False,0
1,0,1,0,0,89,5,0,0,0,0,2,0,5,True,0
0,0,0,1,0,82,9,0,0,0,0,3,0,2,True,0
0,0,1,0,1,72,14,0,0,0,0,4,0,6,False,0
0,3,1,0,1,86,15,0,0,0,0,5,0,9,True,0
0,0,0,0,0,0,12,0,0,0,0,6,0,0,False,0
0,0,0,0,0,0,10,0,0,0,0,7,0,0,True,0
0,0,0,0,0,0,19,0,0,0,0,8,0,0,False,0
0,0,0,0,0,0,2,0,0,0,0,9,0,0,False,0
0,0,0,0,0,0,8,0,0,0,0,10,0,0,True,0
0,2,0,1,1,72,1,0,0,0,0,11,0,8,False,0
0,3,0,2,2,90,20,0,0,0,0,12,0,13,True,0
0,0,0,2,0,90,4,0,0,0,0,13,0,2,False,0
0,3,1,0,2,86,16,0,0,0,0,14,0,13,True,0
0,0,0,1,0,90,11,0,0,0,0,15,0,2,False,0
0,0,1,0,0,73,7,0,0,0,0,16,0,2,True,0
0,0,0,1,0,90,3,0,0,0,0,17,0,2,True,0
0,0,0,1,1,88,13,0,1,0,0,18,0,4,False,0
1,3,1,0,2,76,18,0,0,0,0,19,0,16,False,0
0,0,1,0,0,90,4,0,0,0,0,20,0,2,True,0
0,3,1,0,3,89,19,0,0,0,0,21,0,17,True,0
1,0,0,2,0,90,10,0,0,0,0,22,0,5,False,0
0,0,1,0,0,90,15,0,0,0,0,23,0,2,False,0
0,0,1,0,1,90,12,0,0,0,0,24,0,6,True,0
0,0,0,2,0,90,9,0,0,0,0,25,0,1,False,1
1,3,1,0,3,85,14,0,0,0,0,26,0,20,True,0
0,3,0,1,2,89,6,0,0,0,0,27,0,13,True,0
0,0,0,0,0,0,13,0,0,0,0,29,0,0,True,0
0,0,0,0,0,0,3,0,0,0,0,30,0,0,False,0
0,0,0,0,0,0,16,0,0,0,0,31,0,0,False,0
0,0,0,0,0,30,18,0,0,0,0,32,0,1,True,0
1,3,1,0,1,78,2,0,0,0,0,33,0,12,True,0
1,0,1,0,0,90,5,0,0,0,0,34,0,4,False,1
0,0,1,0,1,90,1,0,0,0,0,35,0,5,True,1
0,0,0,1,0,90,20,0,0,0,0,36,0,2,False,0
0,1,0,1,1,90,11,0,0,0,0,37,0,7,True,0
1,3,0,1,4,90,8,0,0,0,0,37,0,24,False,0
0,3,0,1,3,78,7,0,0,0,0,38,0,17,False,0
0,0,1,0,0,90,13,0,0,0,0,1,0,1,False,1
0,0,0,2,0,90,5,0,0,0,0,2,0,1,True,1
0,0,0,1,0,90,4,0,0,0,0,3,0,2,True,0
0,3,1,0,2,84,7,0,0,0,0,4,0,13,False,0
0,0,1,0,0,90,16,0,0,0,0,5,0,2,True,0
0,3,0,2,2,88,20,0,0,0,0,6,0,13,False,0
0,3,1,0,2,86,8,0,0,0,0,7,0,13,False,0
0,0,1,0,0,84,2,0,0,0,0,8,0,2,True,0
1,3,0,1,2,87,10,0,0,0,0,9,0,16,True,0
0,0,0,0,0,0,12,0,0,0,0,10,0,0,False,0
0,0,1,0,0,76,6,0,0,0,0,11,0,2,True,0
0,0,0,2,0,74,1,0,0,0,0,12,0,1,False,1
0,2,0,1,1,90,19,0,0,0,0,13,0,8,True,0
0,0,0,2,1,90,9,0,0,0,0,14,0,6,False,0
0,0,0,1,0,90,18,0,0,0,0,15,0,2,False,0
0,2,0,1,2,90,15,0,0,0,0,16,0,12,True,0
0,0,1,0,0,90,3,0,0,0,0,17,0,2,True,0
0,0,0,4,0,90,11,0,0,0,0,18,0,1,False,1
0,3,1,0,3,90,4,0,0,0,0,19,0,17,False,0
0,3,0,2,3,90,14,0,0,0,0,20,0,17,True,0
0,0,0,0,0,22,16,0,0,0,0,22,0,1,False,0
0,0,0,1,0,90,20,0,0,0,0,22,0,2,True,0
0,3,1,0,2,90,7,0,0,0,0,23,0,13,True,0
0,2,0,1,1,90,14,0,0,0,0,24,0,8,False,0
0,0,1,0,0,90,12,0,0,0,0,25,0,2,True,0
0,0,0,2,1,90,10,0,1,0,0,26,0,4,False,0
0,0,1,0,1,90,1,0,0,0,0,27,0,6,True,0
0,0,1,0,1,90,6,0,0,0,0,28,0,6,False,0
1,0,1,0,0,90,8,0,0,0,0,29,0,5,True,0
0,0,0,1,0,33,2,0,0,0,0,30,0,1,False,0
0,0,0,0,0,16,5,0,0,0,0,32,0,1,False,0
0,0,0,1,0,90,15,0,0,0,0,33,0,1,False,1
0,0,0,3,0,90,11,0,0,0,0,34,0,2,True,0
0,2,0,1,1,84,3,0,0,0,0,34,0,8,False,0
0,0,1,0,1,90,18,0,0,0,0,36,0,6,True,0
0,0,0,1,0,90,19,0,0,0,0,37,0,2,False,0
0,0,1,0,1,90,13,0,0,0,0,37,0,6,True,0
0,2,0,4,2,90,9,0,0,0,0,38,0,12,True,0
0,0,0,1,0,90,15,0,0,0,0,1,0,1,False,1
0,1,0,1,1,88,9,0,0,0,0,2,0,7,True,0
1,2,1,0,1,88,14,0,0,0,0,3,0,10,False,1
0,0,0,2,0,90,18,0,0,0,0,4,0,2,False,0
0,0,0,2,0,90,12,0,0,0,0,5,0,2,True,0
0,3,0,1,1,90,3,0,0,0,0,6,0,9,False,0
0,3,1,0,2,90,10,0,0,0,0,7,0,13,False,0
0,0,1,0,0,90,5,0,0,0,0,8,0,1,True,1
0,0,1,0,0,85,19,0,0,0,0,9,0,2,False,0
0,0,0,1,0,90,13,0,0,0,0,10,0,2,True,0
0,1,0,2,1,90,20,0,0,0,0,11,0,7,False,0
1,0,1,0,0,90,7,0,0,0,0,12,0,5,False,0
0,0,0,1,1,90,6,0,0,0,0,13,0,6,True,0
0,0,0,4,1,90,1,0,0,0,0,14,0,6,False,0
1,3,0,1,1,90,16,0,0,0,0,15,0,12,True,0
0,0,0,0,0,16,11,0,0,0,0,16,0,1,False,0
1,0,1,0,0,90,4,0,0,0,0,17,0,5,True,0
1,2,0,2,2,90,8,0,0,0,0,18,0,15,False,0
0,0,1,0,1,76,2,0,0,0,0,19,0,6,True,0
0,1,0,3,1,90,20,0,0,0,0,20,0,6,True,1
1,3,1,0,1,90,5,0,0,0,0,21,0,12,False,0
0,0,0,1,0,90,14,0,0,0,0,22,0,2,True,0
0,0,0,0,0,0,9,0,0,0,0,23,0,0,False,0
0,0,0,0,0,0,18,0,0,0,0,24,0,0,True,0
0,0,0,0,0,0,15,0,0,0,0,25,0,0,True,0
0,0,0,0,0,0,11,0,0,0,0,26,0,0,True,0
