assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,0,0,0,0,16,2,0,0,0,0,1,0,1,False,0
0,0,0,0,0,15,13,0,0,0,0,2,0,1,True,0
0,0,0,0,0,31,7,0,0,0,0,3,0,1,False,0
0,0,0,2,0,45,10,0,0,0,0,4,0,1,True,0
0,0,0,0,0,0,18,0,0,0,0,5,0,0,False,0
0,0,0,0,0,0,8,0,0,0,0,6,0,0,True,0
0,0,0,0,0,0,14,0,0,0,0,7,0,0,True,0
0,0,0,0,0,0,9,0,0,0,0,8,0,0,False,0
0,0,0,0,0,0,4,0,0,0,0,9,0,0,False,0
0,0,0,0,0,0,3,0,0,0,0,10,0,0,True,0
0,0,0,0,0,0,16,0,0,0,0,11,0,0,False,0
0,0,0,0,0,0,1,0,0,0,0,12,0,0,True,0
0,0,0,0,0,26,20,0,0,0,0,13,0,1,True,0
0,0,1,0,0,84,6,0,0,0,0,14,0,3,False,0
0,0,1,0,1,84,17,0,0,0,0,15,0,7,True,1
0,0,0,0,0,0,5,0,0,0,0,16,0,0,False,0
0,0,0,0,0,0,19,0,0,0,0,17,0,0,False,0
0,0,0,1,1,29,15,0,0,0,0,18,0,6,True,0
0,0,0,1,0,90,12,0,0,0,0,19,0,2,True,0
0,0,1,0,0,64,20,0,0,0,0,20,0,3,False,0
0,0,0,1,0,90,9,0,0,0,0,21,0,2,True,0
0,0,0,1,0,72,14,0,0,0,0,22,0,2,False,0
0,0,1,0,0,61,7,0,0,0,0,23,0,3,True,0
1,3,1,0,1,90,8,0,0,0,0,24,0,14,False,0
0,0,1,0,0,88,18,0,0,0,0,25,0,3,True,0
0,0,0,0,0,0,2,0,0,0,0,27,0,0,True,0
0,0,0,0,0,0,12,0,0,0,0,29,0,0,False,0
0,0,1,0,0,73,19,0,0,0,0,30,0,3,True,0
0,0,0,0,0,26,6,0,0,0,0,31,0,1,True,0
0,0,1,0,1,77,15,0,0,0,0,32,0,8,False,0
0,0,0,0,0,0,4,0,0,0,0,33,0,0,True,0
0,0,0,0,0,11,3,0,0,0,0,34,0,1,False,0
0,0,1,0,0,85,10,0,0,0,0,34,0,3,False,0
0,0,0,0,0,11,16,0,0,0,0,35,0,1,True,0
0,0,0,2,0,60,1,0,0,0,0,36,0,2,False,0
0,0,0,0,0,30,17,0,0,0,0,37,0,1,False,0
0,0,1,0,0,90,13,0,0,0,0,37,0,3,False,0
0,0,0,0,0,0,5,0,0,0,0,38,0,0,True,0
2,2,1,0,0,87,20,0,0,0,0,1,0,11,True,0
2,1,1,0,0,84,16,0,0,0,0,2,0,10,False,0
1,0,1,0,0,73,9,0,0,0,0,3,0,5,True,1
0,0,0,2,0,83,15,0,0,0,0,4,0,2,False,0
0,1,1,0,1,87,7,0,0,0,0,5,0,9,True,0
