assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,0,0,2,0,90,11,0,0,0,0,1,0,2,True,0
0,0,0,2,0,61,9,0,0,0,0,2,0,2,False,0
0,0,1,0,0,90,18,0,0,0,0,3,0,3,False,0
1,3,0,1,2,90,19,0,0,0,0,4,0,18,True,0
1,2,0,2,0,76,2,0,0,0,0,5,0,7,False,0
0,0,1,0,0,90,13,0,0,0,0,6,0,3,True,0
0,0,0,2,0,90,1,0,0,0,0,7,0,1,False,1
1,1,0,1,0,90,7,0,0,0,0,8,0,6,True,0
1,0,1,0,0,76,20,0,0,0,0,9,0,6,False,0
1,2,0,1,0,83,14,0,0,0,0,10,0,7,True,0
0,0,1,0,0,84,16,0,0,0,0,11,0,3,False,0
0,3,0,2,1,83,15,0,0,0,0,12,0,10,True,0
0,3,0,1,0,87,12,0,0,0,0,13,0,5,False,0
0,0,1,0,0,81,6,0,0,0,0,14,0,3,True,0
0,0,0,5,0,90,10,0,0,0,0,15,0,2,True,0
0,0,0,2,0,62,8,0,0,0,0,16,0,2,False,0
0,0,0,1,0,12,17,0,0,0,0,17,0,1,False,0
0,0,1,0,0,74,4,0,0,0,0,18,0,3,True,0
0,3,1,0,1,82,18,0,0,0,0,19,0,11,True,0
0,0,0,0,0,17,5,0,0,0,0,20,0,1,False,0
0,0,1,0,0,90,13,0,0,0,0,21,0,3,False,0
0,0,0,2,0,87,2,0,0,0,0,22,0,2,True,0
0,0,0,2,0,65,19,0,0,0,0,23,0,2,False,0
0,0,0,2,0,67,5,0,0,0,0,24,0,2,True,0
0,0,0,1,0,82,14,0,0,0,0,25,0,2,False,0
1,3,0,1,1,82,20,0,0,0,0,26,0,13,True,0
0,0,0,1,0,78,15,0,0,0,0,27,0,2,False,0
1,0,0,1,0,90,16,0,0,0,0,28,0,5,True,0
1,1,0,1,0,86,1,0,0,0,0,29,0,6,True,0
0,0,0,2,0,90,7,0,0,0,0,30,0,2,False,0
0,0,0,2,0,90,9,0,0,0,0,32,0,2,True,0
0,0,0,1,0,75,8,0,0,0,0,33,0,2,True,0
0,0,0,3,0,70,6,0,0,0,0,34,0,2,False,0
0,3,0,1,1,90,17,0,0,0,0,34,0,10,True,0
0,0,1,0,0,90,4,0,0,0,0,36,0,3,False,0
0,0,1,0,1,83,12,0,0,0,0,37,0,7,True,1
0,0,0,3,0,72,11,0,0,0,0,37,0,2,False,0
0,0,0,1,0,33,10,0,0,0,0,38,0,1,False,0
0,0,0,2,0,59,18,0,0,0,0,1,0,1,False,0
0,3,0,1,1,89,14,0,0,0,0,2,0,10,True,0
0,0,0,0,0,10,12,0,0,0,0,3,0,1,False,0
0,0,0,1,0,59,9,0,1,0,0,4,0,-1,True,0
0,0,0,0,0,0,16,0,0,0,0,5,0,0,False,0
0,0,0,0,0,0,17,0,0,0,0,6,0,0,True,0
0,0,0,0,0,0,13,0,0,0,0,7,0,0,False,0
0,0,0,0,0,0,19,0,0,0,0,8,0,0,True,0
0,0,0,0,0,0,15,0,0,0,0,9,0,0,False,0
0,0,0,0,0,0,20,0,0,0,0,10,0,0,True,0
0,0,0,0,0,0,8,0,0,0,0,11,0,0,False,0
0,0,0,0,0,0,5,0,0,0,0,12,0,0,False,0
0,0,0,1,0,81,11,0,0,0,0,13,0,2,True,0
0,0,0,1,0,90,10,0,0,0,0,14,0,2,False,0
0,0,0,0,0,30,7,0,0,0,0,15,0,1,True,0
0,0,0,1,0,78,4,0,0,0,0,16,0,2,False,0
0,0,0,2,0,80,6,0,0,0,0,17,0,2,True,0
0,0,0,1,0,75,2,0,0,0,0,18,0,2,False,0
0,0,0,1,0,90,1,0,0,0,0,19,0,2,True,0
0,0,1,0,0,90,8,0,0,0,0,20,0,3,True,0
1,0,0,2,0,90,19,0,0,0,0,21,0,5,False,0
0,0,0,1,0,78,12,0,0,0,0,22,0,2,True,0
0,3,0,2,1,81,14,0,0,0,0,23,0,10,False,0
1,0,0,3,0,76,9,0,0,0,0,24,0,5,False,0
0,3,1,0,0,90,18,0,0,0,0,25,0,6,True,0
0,0,0,2,0,65,4,0,0,0,0,26,0,2,True,0
0,0,0,1,0,50,11,0,0,0,0,28,0,1,False,0
0,0,0,0,0,0,10,0,0,0,0,29,0,0,True,0
0,0,0,0,0,0,7,0,0,0,0,30,0,0,False,0
0,0,0,0,0,0,16,0,0,0,0,32,0,0,True,0
0,0,0,0,0,0,6,0,0,0,0,32,0,0,False,0
0,0,0,0,0,0,2,0,0,0,0,34,0,0,True,0
0,0,0,2,0,53,5,0,0,0,0,34,0,1,True,0
0,0,1,0,0,90,20,0,0,0,0,35,0,3,False,0
0,0,0,1,0,90,17,0,0,0,0,35,0,2,False,0
0,3,0,1,1,90,15,0,0,0,0,36,0,10,True,0
0,0,0,1,0,90,1,0,0,0,0,37,0,1,False,1
1,0,0,4,0,90,13,0,0,0,0,38,0,5,True,0
1,0,1,0,0,90,18,0,0,0,0,1,0,6,False,0
0,1,0,1,0,66,19,0,0,0,0,2,0,3,True,0
0,0,0,1,0,12,16,0,0,0,0,3,0,1,True,0
0,0,0,1,0,16,11,0,0,0,0,4,0,1,False,0
0,0,0,1,0,90,5,0,0,0,0,5,0,2,True,0
0,0,1,0,0,81,13,0,0,0,0,6,0,3,False,0
0,0,0,2,0,90,6,0,0,0,0,7,0,2,False,0
0,0,1,0,0,90,17,0,0,0,0,8,0,3,True,0
1,1,0,2,0,90,2,0,0,0,0,9,0,6,False,0
0,0,0,1,1,64,8,0,0,0,0,10,0,7,True,0
0,0,0,0,0,58,14,0,0,0,0,11,0,1,True,0
1,0,0,1,0,31,12,0,0,0,0,12,0,4,False,0
0,0,0,0,0,0,9,0,0,0,0,13,0,0,True,0
0,0,0,2,0,90,10,0,0,0,0,14,0,2,False,0
0,0,0,1,0,79,1,0,0,0,0,15,0,1,False,1
0,0,0,2,0,67,20,0,0,0,0,16,0,2,True,0
1,3,0,1,0,90,7,0,0,0,0,17,0,8,False,0
0,0,0,1,0,45,15,0,0,0,0,18,0,1,True,0
1,0,0,2,0,90,17,0,0,0,0,19,0,4,False,1
0,0,0,0,0,0,3,0,0,0,0,20,0,0,True,0
0,0,0,0,0,0,6,0,0,0,0,21,0,0,True,0
0,0,0,0,0,28,8,0,0,0,0,22,0,1,False,0
0,0,0,0,0,9,2,0,0,0,0,23,0,1,True,0
0,0,0,2,0,59,3,1,0,0,0,24,0,-1,False,0
0,2,0,3,1,90,19,0,0,0,0,25,0,9,False,0
0,0,0,1,0,60,18,0,0,0,0,26,0,2,True,0
0,0,0,0,0,0,15,0,0,0,0,27,0,0,False,0
0,0,0,0,0,0,7,0,0,0,0,28,0,0,True,0
0,0,0,0,0,0,20,0,0,0,0,29,0,0,False,0
