assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,0,0,0,0,0,4,0,0,0,0,1,0,0,False,0
0,0,0,0,0,0,2,0,0,0,0,2,0,0,True,0
0,0,0,1,0,31,10,0,0,0,0,3,0,1,False,0
0,0,0,4,0,90,18,0,0,0,0,4,0,2,True,0
0,0,0,4,1,90,19,0,0,0,0,5,0,7,False,0
0,0,0,1,0,45,13,0,0,0,0,6,0,1,True,0
0,0,0,0,0,18,12,0,0,0,0,7,0,1,True,0
0,3,1,0,1,87,5,0,0,0,0,8,0,11,False,0
0,0,1,0,0,83,15,0,0,0,0,9,0,3,True,0
0,0,0,2,0,77,6,0,0,0,0,10,0,2,False,0
0,0,1,0,0,61,14,0,0,0,0,11,0,3,True,0
0,2,0,3,1,90,17,0,0,0,0,12,0,8,False,1
0,0,0,1,0,73,11,0,0,0,0,13,0,2,False,0
0,0,0,5,0,90,1,0,0,0,0,14,0,2,True,0
0,0,0,2,0,77,9,0,0,0,0,15,0,2,False,0
0,0,1,0,0,68,3,0,0,0,0,16,0,3,True,0
0,0,0,0,0,45,7,0,0,0,0,17,0,1,True,0
0,0,0,0,0,0,16,0,0,0,0,18,0,0,False,0
0,0,0,0,0,34,8,0,0,0,0,19,0,0,False,1
0,0,0,2,0,88,11,0,0,0,0,20,0,2,True,0
0,2,1,0,1,86,5,0,0,0,0,21,0,9,True,1
2,2,0,1,0,90,12,0,0,0,0,22,0,9,False,1
0,0,0,4,0,90,10,0,0,0,0,23,0,1,True,1
0,0,0,0,0,35,13,0,0,0,0,24,0,1,False,0
1,3,0,2,1,90,19,0,0,0,0,25,0,13,True,0
0,0,0,1,0,90,18,0,0,0,0,26,0,2,False,0
0,3,0,2,1,90,4,0,0,0,0,27,0,10,True,0
0,0,0,3,0,90,2,0,0,0,0,28,0,2,False,0
0,3,0,3,1,90,8,0,0,0,0,29,0,10,True,0
0,0,0,2,0,90,7,0,0,0,0,30,0,2,False,0
0,0,0,3,0,90,1,0,0,0,0,31,0,1,False,1
0,0,1,0,0,90,16,0,0,0,0,32,0,2,True,1
0,0,0,2,0,90,15,0,0,0,0,33,0,2,False,0
0,0,1,0,0,90,6,0,0,0,0,34,0,3,True,0
0,0,1,0,0,90,14,0,0,0,0,35,0,3,False,0
0,2,1,0,1,90,17,0,0,0,0,36,0,9,True,1
0,0,0,4,0,90,9,0,0,0,0,37,0,2,True,0
0,0,0,1,0,90,3,0,0,0,0,38,0,1,False,1
0,0,0,0,0,0,12,0,0,0,0,1,0,0,False,0
0,0,0,0,0,0,14,0,0,0,0,2,0,0,False,0
0,0,0,2,0,45,13,0,0,0,0,3,0,1,False,0
0,0,0,0,0,0,8,0,0,0,0,4,0,0,True,0
0,0,0,0,0,0,19,0,0,0,0,5,0,0,False,0
0,0,0,0,0,0,17,0,0,0,0,6,0,0,True,0
0,0,0,0,0,28,16,0,0,0,0,7,0,1,True,0
0,0,0,1,0,87,4,0,0,0,0,8,0,2,False,0
0,0,0,3,0,90,3,0,0,0,0,9,0,2,True,0
0,0,0,2,0,90,6,0,0,0,0,10,0,2,False,0
0,0,0,4,1,90,10,0,0,0,0,11,0,6,True,1
0,0,0,2,0,90,18,0,0,0,0,12,0,2,False,0
1,2,0,1,0,90,9,0,0,0,0,13,0,7,True,0
0,0,0,4,0,90,7,0,1,0,0,14,0,0,False,0
0,0,0,1,0,68,11,0,0,0,0,15,0,2,False,0
1,1,1,0,0,90,5,0,0,0,0,16,0,7,True,0
0,0,1,0,0,90,1,0,0,0,0,17,0,2,True,1
3,3,1,0,0,90,15,0,0,0,0,18,0,15,False,0
0,0,0,0,0,0,13,0,0,0,0,19,0,0,True,0
0,0,0,3,0,90,2,0,0,0,0,20,0,2,False,0
0,0,0,1,0,90,19,0,0,0,0,22,0,1,True,1
1,0,0,1,0,84,17,0,0,0,0,22,0,5,False,0
0,2,0,1,2,84,8,0,0,0,0,23,0,14,False,0
0,0,1,0,0,63,2,0,0,0,0,24,0,3,True,0
0,0,0,0,0,0,6,0,0,0,0,25,0,0,True,0
0,0,0,0,0,0,3,0,0,0,0,26,0,0,False,0
0,0,0,0,0,0,18,0,0,0,0,27,0,0,True,0
0,0,0,3,0,57,10,0,0,0,0,28,0,1,False,0
0,0,0,4,0,90,16,0,0,0,0,29,0,2,False,0
0,0,0,3,0,90,4,0,0,0,0,30,0,1,True,1
0,0,0,0,0,0,14,0,0,0,0,32,0,0,True,0
0,0,0,0,0,0,5,0,0,0,0,33,0,0,False,0
0,0,0,0,0,9,15,0,0,0,0,34,0,1,True,0
1,0,0,3,0,30,1,0,0,0,0,35,0,4,False,0
0,0,0,4,0,65,11,0,0,0,0,36,0,2,True,0
0,0,1,0,0,74,9,0,0,0,0,37,0,3,False,0
0,0,1,0,0,90,12,0,0,0,0,37,0,3,True,0
0,3,0,1,2,85,7,0,0,0,0,38,0,15,True,0
0,0,0,0,0,0,12,0,0,0,0,1,0,0,False,0
0,0,0,0,0,0,2,0,0,0,0,2,0,0,True,0
0,0,0,0,0,0,1,0,0,0,0,3,0,0,False,0
0,0,0,0,0,0,20,0,0,0,0,4,0,0,True,0
0,0,0,0,0,0,8,0,0,0,0,5,0,0,False,0
0,0,0,0,0,0,6,0,0,0,0,6,0,0,True,0
0,0,0,0,0,0,14,0,0,0,0,7,0,0,True,0
0,0,0,0,0,0,3,0,0,0,0,8,0,0,False,0
0,0,0,0,0,0,17,0,0,0,0,9,0,0,True,0
0,0,0,0,0,0,11,0,0,0,0,10,0,0,False,0
0,0,0,0,0,0,4,0,0,0,0,11,0,0,True,0
0,0,0,0,0,0,10,0,0,0,0,12,0,0,False,0
0,0,0,0,0,0,13,0,0,0,0,13,0,0,True,0
0,0,0,0,0,0,15,0,0,0,0,14,0,0,False,0
0,0,0,0,0,0,5,0,0,0,0,15,0,0,True,0
0,0,0,0,0,0,7,0,0,0,0,16,0,0,True,0
0,0,0,0,0,0,9,0,0,0,0,17,0,0,False,0
0,0,0,0,0,0,18,0,0,0,0,18,0,0,True,0
0,0,0,0,0,0,16,0,0,0,0,19,0,0,False,0
0,0,0,0,0,0,4,0,0,0,0,20,0,0,False,0
0,0,0,0,0,0,3,0,0,0,0,21,0,0,True,0
0,0,0,0,0,0,1,0,0,0,0,22,0,0,True,0
0,0,0,0,0,0,2,0,0,0,0,23,0,0,False,0
0,0,0,0,0,0,20,0,0,0,0,24,0,0,False,0
0,0,0,0,0,0,12,0,0,0,0,25,0,0,True,0
0,0,0,0,0,0,7,0,0,0,0,26,0,0,False,0
0,0,0,0,0,14,9,0,0,0,0,27,0,0,True,1
0,0,0,1,0,45,13,0,0,0,0,28,0,1,False,0
0,0,1,0,0,90,15,0,0,0,0,29,0,3,True,0
0,0,0,2,0,57,5,0,0,0,0,30,0,1,False,0
1,0,0,3,0,90,10,0,0,0,0,31,0,5,True,0
0,0,0,2,0,90,8,0,0,0,0,32,0,2,True,0
0,0,0,2,0,90,6,0,0,0,0,33,0,2,False,0
1,2,0,1,0,61,14,0,0,0,0,34,0,7,False,0
0,0,0,0,0,0,11,0,0,0,0,35,0,0,True,0
0,0,0,0,0,0,17,0,0,0,0,36,0,0,False,0
0,0,1,0,0,82,16,0,0,0,0,37,0,2,True,1
0,1,0,1,1,66,18,0,0,0,0,38,0,8,False,0
0,0,0,5,0,90,11,0,0,0,0,1,0,2,True,0
1,3,0,1,0,90,4,0,0,0,0,2,0,8,False,0
1,0,0,1,0,87,18,0,0,0,0,3,0,5,False,0
0,0,1,0,0,90,14,0,0,0,0,4,0,3,True,0
0,0,1,0,0,90,2,0,0,0,0,5,0,3,False,0
0,0,0,0,0,0,12,0,0,0,0,6,0,0,True,0
0,0,0,0,0,23,3,0,0,0,0,7,0,1,False,0
0,0,0,1,0,67,7,0,0,0,0,8,0,2,True,0
0,0,0,2,0,90,8,0,0,0,0,9,0,2,False,0
0,0,0,1,0,24,15,0,0,0,0,10,0,1,True,0
1,0,0,1,0,45,13,0,0,0,0,11,0,4,True,0
0,0,0,0,0,34,5,0,0,0,0,12,0,1,False,0
0,0,0,0,0,0,17,0,0,0,0,13,0,0,True,0
0,0,0,0,0,0,6,0,0,0,0,14,0,0,False,0
0,0,0,0,0,0,20,0,0,0,0,15,0,0,False,0
0,0,0,0,0,0,1,0,0,0,0,16,0,0,True,0
0,0,0,0,0,0,16,0,0,0,0,17,0,0,False,0
0,0,0,2,0,32,7,0,0,0,0,19,0,1,False,0
0,0,0,2,0,69,9,0,0,0,0,20,0,2,True,0
0,0,0,0,0,22,3,0,0,0,0,21,0,1,True,0
0,0,0,1,0,83,15,0,0,0,0,22,0,2,False,0
0,0,0,1,0,83,8,0,0,0,0,23,0,2,True,0
0,0,0,4,0,90,9,0,0,0,0,24,0,2,False,0
0,0,0,2,0,68,10,0,0,0,0,24,0,2,True,0
0,0,0,0,0,5,4,0,0,0,0,25,0,1,True,0
0,0,0,0,0,0,11,0,0,0,0,26,0,0,False,0
0,0,0,0,0,0,10,0,0,0,0,27,0,0,False,0
0,0,0,0,0,0,16,0,0,0,0,28,0,0,True,0
0,0,0,0,0,0,1,0,0,0,0,29,0,0,False,0
