assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,0,0,0,0,31,3,0,0,0,0,1,0,1,False,0
0,0,0,2,0,90,7,0,0,0,0,2,0,2,True,0
0,0,0,2,0,58,8,0,0,0,0,3,0,1,False,0
0,1,0,2,1,88,4,0,0,0,0,4,0,8,True,0
0,0,0,1,0,90,13,0,0,0,0,5,0,2,False,0
1,1,0,3,0,90,10,0,0,0,0,6,0,6,True,0
0,0,0,2,0,90,9,0,0,0,0,7,0,2,True,0
0,2,0,3,1,90,1,0,0,0,0,8,0,9,False,0
0,0,1,0,0,90,18,0,0,0,0,9,0,2,True,1
1,0,0,3,0,90,14,0,0,0,0,10,0,5,False,0
1,0,0,3,0,90,11,0,0,0,0,11,0,5,True,0
0,2,0,1,1,90,6,0,0,0,0,12,0,9,False,0
1,0,0,4,1,90,5,0,0,0,0,13,0,10,True,0
0,0,0,5,0,90,17,0,0,0,0,14,0,2,False,0
1,2,1,0,1,90,15,0,0,0,0,15,0,13,True,0
0,0,0,3,0,90,19,0,0,0,0,16,0,2,False,0
0,0,0,3,0,90,12,0,0,0,0,17,0,2,False,0
0,0,0,4,0,90,20,0,0,0,0,18,0,2,True,0
0,0,0,3,0,90,2,0,0,0,0,19,0,2,True,0
1,2,0,1,0,90,5,0,0,0,0,20,0,7,False,0
0,0,0,4,0,90,1,0,0,0,0,21,0,2,True,0
0,0,0,2,1,90,9,0,0,0,0,22,0,7,False,0
1,3,0,1,1,90,13,0,0,0,0,23,0,13,True,0
0,0,0,2,1,90,10,0,0,0,0,24,0,6,False,1
1,0,1,0,0,90,8,0,0,0,0,25,0,6,True,0
1,0,0,3,0,90,4,0,0,0,0,26,0,5,False,0
1,0,0,2,0,90,3,0,0,0,0,27,0,5,True,0
1,2,0,2,0,90,7,0,0,0,0,28,0,7,False,0
0,0,0,2,0,90,2,0,0,0,0,29,0,2,False,0
0,0,1,0,0,90,12,0,0,0,0,30,0,3,True,0
0,0,0,3,0,90,17,0,0,0,0,31,0,2,True,0
0,0,0,1,0,90,20,0,0,0,0,32,0,2,False,0
0,0,0,1,0,90,18,0,0,0,0,33,0,2,False,0
1,0,1,0,0,90,14,0,0,0,0,34,0,6,True,0
0,3,0,1,1,90,11,0,0,0,0,35,0,10,False,0
0,0,1,0,0,90,6,0,0,0,0,36,0,3,True,0
1,0,1,0,0,90,15,0,0,0,0,37,0,6,False,0
0,0,0,1,0,90,19,0,0,0,0,38,0,2,True,0
0,0,0,0,0,0,14,0,0,0,0,1,0,0,False,0
0,0,0,1,0,29,11,0,0,0,0,2,0,1,False,0
0,0,0,2,0,90,5,0,0,0,0,3,0,2,False,0
0,0,0,3,0,90,17,0,0,0,0,4,0,2,True,0
0,0,0,4,0,90,12,0,0,0,0,5,0,2,False,0
0,0,0,1,0,90,2,0,0,0,0,6,0,2,True,0
0,0,0,1,0,90,4,0,0,0,0,7,0,2,True,0
0,0,0,1,0,90,3,0,0,0,0,8,0,2,False,0
0,0,0,5,0,90,1,0,0,0,0,9,0,2,True,0
0,0,0,0,0,16,9,0,0,0,0,10,0,1,False,0
0,0,0,2,0,84,18,0,0,0,0,11,0,2,True,0
1,3,0,2,0,90,6,0,0,0,0,12,0,8,False,0
0,0,0,4,1,90,14,0,0,0,0,13,0,7,False,0
1,0,1,0,0,90,20,0,0,0,0,14,0,5,True,1
0,1,1,0,1,90,8,0,0,0,0,15,0,9,True,0
0,0,0,1,0,90,10,0,0,0,0,16,0,1,False,1
0,0,1,0,0,84,13,0,0,0,0,17,0,3,False,0
0,2,0,1,1,90,16,0,0,0,0,18,0,9,True,0
0,0,1,0,0,90,5,0,0,0,0,19,0,3,True,0
0,0,1,0,0,90,19,0,0,0,0,20,0,3,False,0
0,0,0,2,0,90,2,0,0,0,0,21,0,2,False,0
0,0,0,0,0,0,12,0,0,0,0,22,0,0,True,0
0,0,0,4,0,90,17,0,0,0,0,23,0,2,False,0
0,0,0,1,0,90,19,0,0,0,0,24,0,2,True,0
1,0,0,1,0,81,9,0,0,0,0,25,0,5,True,0
0,0,0,0,0,0,1,0,0,0,0,26,0,0,False,0
1,2,0,1,1,90,6,0,0,0,0,27,0,12,True,0
0,0,0,1,0,81,18,0,0,0,0,28,0,2,False,0
0,0,0,2,0,82,4,0,0,0,0,29,0,2,False,0
0,0,1,0,0,90,3,0,0,0,0,30,0,3,True,0
0,0,0,0,0,0,15,0,0,0,0,31,0,0,False,0
0,0,0,0,0,0,11,0,0,0,0,32,0,0,True,0
0,0,0,0,0,0,10,0,0,0,0,33,0,0,True,0
0,0,0,0,0,0,16,0,0,0,0,34,0,0,False,0
0,0,0,0,0,0,13,0,0,0,0,35,0,0,True,0
0,0,0,0,0,0,8,0,0,0,0,36,0,0,False,0
0,0,0,0,0,0,14,0,0,0,0,37,0,0,True,0
0,0,0,0,0,0,20,0,0,0,0,38,0,0,False,0
0,0,0,0,0,43,20,0,0,0,0,1,0,1,False,0
0,0,0,1,0,90,16,0,0,0,0,2,0,2,True,0
1,0,0,2,0,90,2,0,0,0,0,3,0,4,False,1
0,0,0,1,0,75,10,0,0,0,0,4,0,2,True,0
0,0,0,3,1,90,19,0,0,0,0,5,0,7,True,0
0,0,0,2,0,90,1,0,0,0,0,6,0,2,False,0
0,3,1,0,2,90,9,0,1,0,0,7,0,14,True,0
0,3,0,1,1,90,11,0,0,0,0,8,0,10,False,0
0,0,1,0,0,90,7,0,0,0,0,9,0,3,True,0
0,1,0,2,1,90,14,0,0,0,0,10,0,8,False,0
1,0,0,1,0,89,3,0,0,0,0,11,0,5,True,0
0,0,1,0,0,75,6,0,0,0,0,12,0,3,False,0
0,3,1,0,1,90,5,0,0,0,0,13,0,11,True,0
0,0,1,0,0,90,12,0,0,0,0,14,0,2,False,1
0,0,0,1,0,69,15,0,0,0,0,15,0,2,True,0
0,0,0,2,0,90,18,0,1,0,0,16,0,0,True,0
0,0,0,3,0,80,13,0,0,0,0,17,0,2,False,0
0,0,0,6,1,82,17,0,0,0,0,18,0,7,True,0
1,2,0,1,1,90,4,0,0,0,0,19,0,11,False,1
0,0,0,0,0,25,3,0,0,0,0,20,0,1,False,0
0,0,0,1,0,90,11,0,0,0,0,21,0,2,True,0
0,0,1,0,0,90,2,0,0,0,0,22,0,3,True,0
0,2,0,2,1,90,16,0,0,0,0,23,0,9,False,0
0,0,1,0,0,90,10,0,0,0,0,24,0,3,False,0
0,0,0,3,0,90,20,0,0,0,0,25,0,2,True,0
0,0,0,1,0,27,13,0,0,0,0,25,0,1,True,0
0,0,0,1,0,73,18,0,0,0,0,26,0,2,False,0
0,3,1,0,2,87,5,0,0,0,0,28,0,16,False,0
0,0,1,0,0,90,12,0,0,0,0,29,0,3,True,0
0,0,0,3,0,90,15,0,0,0,0,30,0,2,False,0
0,0,1,0,1,85,6,0,1,0,0,31,0,6,True,0
1,0,1,0,0,84,19,0,0,0,0,32,0,6,False,0
0,0,1,0,0,90,1,0,0,0,0,33,0,3,True,0
0,0,0,2,0,73,9,0,0,0,0,34,0,2,False,0
1,3,1,0,1,90,14,0,0,0,0,35,0,14,True,0
0,0,1,0,0,85,7,0,0,0,0,36,0,3,False,0
0,0,1,0,0,90,4,0,0,0,0,37,0,3,True,0
1,0,0,2,0,90,17,0,0,0,0,38,0,5,False,0
0,0,1,0,0,78,7,0,0,0,0,1,0,3,False,0
0,0,1,0,0,90,18,0,0,0,0,2,0,3,True,0
0,0,0,1,0,61,2,0,0,0,0,3,0,2,False,0
1,0,0,2,0,90,20,0,0,0,0,4,0,5,True,0
0,0,0,2,0,70,3,0,0,0,0,5,0,2,False,0
0,0,0,2,0,90,15,0,0,0,0,6,0,2,True,0
