assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,2,1,0,0,90,6,0,0,0,0,1,4,9,False,0
0,1,1,0,0,90,13,0,0,0,0,2,5,8,True,0
0,0,1,0,0,90,14,0,0,0,0,3,2,6,True,0
0,0,0,2,0,90,20,0,0,0,0,4,2,1,False,0
0,0,0,1,0,90,9,0,0,0,0,5,0,2,True,0
0,0,1,0,0,90,4,0,0,0,0,6,3,7,False,0
0,0,0,4,0,90,17,0,0,0,0,7,3,1,True,0
0,0,0,2,0,90,16,0,0,0,0,8,1,1,False,0
1,0,0,1,0,90,12,0,0,0,0,9,2,5,True,0
0,1,0,3,0,90,10,0,0,1,0,10,5,8,False,0
0,1,1,0,0,90,19,0,0,0,0,11,3,8,True,0
0,0,0,4,0,90,2,0,0,0,0,12,1,0,False,0
0,0,0,2,0,90,11,0,0,0,0,13,3,2,True,0
0,0,0,5,0,90,1,0,0,0,0,14,1,0,False,0
0,0,0,2,0,90,7,0,0,0,0,15,2,1,False,0
0,0,1,0,0,90,3,0,0,0,0,16,2,6,True,0
0,0,0,3,0,90,5,0,0,0,0,17,2,1,True,0
0,0,0,1,0,90,18,0,0,0,0,18,2,2,False,0
0,0,0,1,0,90,14,0,0,0,0,19,5,3,False,0
0,0,0,1,0,90,15,0,0,0,0,20,4,3,True,0
0,2,1,0,0,90,4,0,0,0,0,21,4,9,True,0
0,0,0,3,0,90,9,0,0,0,0,22,2,1,False,0
0,0,0,4,0,90,20,0,0,0,0,23,1,0,True,0
0,0,0,2,0,90,15,0,0,0,0,24,4,2,False,0
0,0,0,3,0,90,10,0,0,0,0,25,4,2,True,0
0,3,0,2,0,90,12,0,0,1,0,26,5,10,False,0
0,0,0,1,0,90,2,0,0,0,0,27,1,2,True,0
0,0,0,1,0,90,19,0,0,0,0,28,2,2,False,0
0,0,0,2,0,90,17,0,0,0,0,29,5,2,False,0
0,0,1,0,0,90,16,0,0,0,0,30,0,6,True,0
0,0,0,2,0,90,6,0,0,0,0,31,3,2,True,0
0,0,0,1,0,90,13,0,0,0,0,32,2,2,False,0
0,0,0,1,0,90,3,1,0,0,0,33,4,1,False,0
0,1,1,0,0,90,18,0,0,0,0,34,2,7,True,0
0,0,0,2,0,90,7,0,0,0,0,36,3,2,True,0
0,0,1,0,0,90,11,0,0,0,0,37,2,6,False,0
0,0,0,1,0,90,5,0,0,0,0,37,4,2,False,1
0,0,0,1,0,90,1,0,0,0,0,38,3,3,True,0
0,0,0,0,0,0,6,0,0,0,0,1,0,0,True,0
0,0,0,0,0,0,13,0,0,0,0,2,0,0,False,0
0,2,1,0,0,77,5,0,0,0,0,3,3,9,True,0
0,0,0,1,0,90,8,0,0,0,0,4,0,2,False,0
0,0,0,1,0,90,7,0,0,0,0,5,1,2,True,0
0,0,0,3,0,90,11,0,0,0,0,6,5,2,False,0
0,0,0,2,0,90,17,0,0,0,0,7,4,2,True,0
0,0,0,1,0,90,4,0,0,0,0,8,2,2,False,0
0,0,0,1,0,90,12,0,0,0,0,9,1,2,True,0
0,0,0,3,0,90,18,0,0,0,0,10,3,2,False,0
0,0,1,0,0,90,9,0,0,0,0,11,1,6,True,0
0,0,0,1,0,90,19,0,0,0,0,12,2,2,True,0
0,0,1,0,0,90,20,0,0,0,0,13,2,6,False,0
0,0,0,2,0,90,3,0,0,0,0,14,4,2,True,0
0,0,0,2,0,90,2,0,0,0,0,15,0,1,False,0
0,0,0,1,0,90,1,0,0,0,0,16,2,2,False,0
0,0,0,1,0,90,15,0,0,0,0,17,4,3,True,0
0,0,0,3,0,90,16,0,0,0,0,18,3,2,True,0
0,0,0,3,0,90,14,0,0,0,0,19,7,3,False,0
0,3,0,1,0,90,9,0,0,1,0,20,4,11,False,0
0,0,0,2,0,90,4,0,0,0,0,21,6,3,True,0
0,0,1,0,0,90,5,0,0,0,0,22,0,6,False,0
0,0,0,3,0,90,13,0,0,0,0,23,1,1,True,0
